concept1,concept2,mgL_usH1,mgL_usH2,mgH_usH1,mgH_usH2,mgL_usL1,mgL_usL2,mgH_usL1,mgH_usL2
mango,lightning,MO,SB,SG,BK,SP,MP,SG,SR
mango,lightning,MO,SB,SG,BK,SP,MC,DR,SG
mango,lightning,MO,SB,SG,BK,SP,MC,SG,SR
mango,lightning,MO,SB,SG,BK,SP,LP,DR,SG
mango,lightning,MO,SB,SG,BK,SP,LP,SG,SR
mango,lightning,MO,SB,SG,BK,DP,MP,DR,SG
mango,lightning,MO,SB,SG,BK,DP,MP,SG,SR
mango,lightning,MO,SB,SG,BK,DP,LP,DR,SG
mango,lightning,MO,SB,SG,BK,DP,LP,SG,SR
mango,lightning,MO,SB,SG,BK,DR,SR,DR,SG
mango,lightning,MO,SB,SG,BK,DR,SR,SG,SR
mango,lightning,MO,SB,SG,BK,DC,MC,DR,SG
mango,lightning,MO,SB,SG,BK,DC,MC,SG,SR
mango,lightning,MO,SB,SG,BK,SB,LB,DR,SG
mango,lightning,MO,SB,SG,BK,SB,LB,SG,SR
mango,lightning,MO,SB,SG,BK,A1,BK,DR,SG
mango,lightning,MO,SB,SG,BK,A1,BK,SG,SR
mango,lightning,MO,SB,SG,BK,MP,LP,DR,SG
mango,lightning,MO,SB,SG,BK,MP,LP,SG,SR
mango,lightning,MO,SB,SG,BK,DO,LO,DR,SG
mango,lightning,MO,SB,SG,BK,DO,LO,SG,SR
mango,lightning,MO,SB,SG,BK,LR,MR,DR,SG
mango,lightning,MO,SB,SG,BK,LR,MR,SG,SR
mango,lightning,MO,SB,SG,BK,MR,LO,DR,SG
mango,lightning,MO,SB,SG,BK,MR,LO,SG,SR
mango,lightning,MO,SB,SG,BK,MC,LP,DR,SG
mango,lightning,MO,SB,SG,BK,MC,LP,SG,SR
mango,lightning,MO,SB,SG,BK,SC,LH,DR,SG
mango,lightning,MO,SB,SG,BK,SC,LH,SG,SR
mango,lightning,MO,SB,SG,BK,LC,MB,DR,SG
mango,lightning,MO,SB,SG,BK,LC,MB,SG,SR
mango,lightning,MO,SB,SG,BK,LC,DB,DR,SG
mango,lightning,MO,SB,SG,BK,LC,DB,SG,SR
mango,lightning,MO,SB,SG,BK,MB,DB,DR,SG
mango,lightning,MO,SB,SG,BK,MB,DB,SG,SR
mango,lightning,MO,LB,WH,SG,LY,SC,DR,SG
mango,lightning,MO,LB,WH,SG,LY,SC,SG,SR
mango,lightning,MO,LB,WH,SG,LY,LH,DR,SG
mango,lightning,MO,LB,WH,SG,LY,LH,SG,SR
mango,lightning,MO,LB,WH,SG,SP,DP,DR,SG
mango,lightning,MO,LB,WH,SG,SP,DP,SG,SR
mango,lightning,MO,LB,WH,SG,SP,MP,DR,SG
mango,lightning,MO,LB,WH,SG,SP,MP,SG,SR
mango,lightning,MO,LB,WH,SG,SP,MC,DR,SG
mango,lightning,MO,LB,WH,SG,SP,MC,SG,SR
mango,lightning,MO,LB,WH,SG,SP,LP,DR,SG
mango,lightning,MO,LB,WH,SG,SP,LP,SG,SR
mango,lightning,MO,LB,WH,SG,DP,MP,DR,SG
mango,lightning,MO,LB,WH,SG,DP,MP,SG,SR
mango,lightning,MO,LB,WH,SG,DP,LP,DR,SG
mango,lightning,MO,LB,WH,SG,DP,LP,SG,SR
mango,lightning,MO,LB,WH,SG,DR,SR,DR,SG
mango,lightning,MO,LB,WH,SG,DR,SR,SG,SR
mango,lightning,MO,LB,WH,SG,DC,MC,DR,SG
mango,lightning,MO,LB,WH,SG,DC,MC,SG,SR
mango,lightning,MO,LB,WH,SG,SB,LB,DR,SG
mango,lightning,MO,LB,WH,SG,SB,LB,SG,SR
mango,lightning,MO,LB,WH,SG,A1,BK,DR,SG
mango,lightning,MO,LB,WH,SG,A1,BK,SG,SR
mango,lightning,MO,LB,WH,SG,MP,LP,DR,SG
mango,lightning,MO,LB,WH,SG,MP,LP,SG,SR
mango,lightning,MO,LB,WH,SG,DO,LO,DR,SG
mango,lightning,MO,LB,WH,SG,DO,LO,SG,SR
mango,lightning,MO,LB,WH,SG,LR,MR,DR,SG
mango,lightning,MO,LB,WH,SG,LR,MR,SG,SR
mango,lightning,MO,LB,WH,SG,MR,LO,DR,SG
mango,lightning,MO,LB,WH,SG,MR,LO,SG,SR
mango,lightning,MO,LB,WH,SG,MC,LP,DR,SG
mango,lightning,MO,LB,WH,SG,MC,LP,SG,SR
mango,lightning,MO,LB,WH,SG,SC,LH,DR,SG
mango,lightning,MO,LB,WH,SG,SC,LH,SG,SR
mango,lightning,MO,LB,WH,SG,LC,MB,DR,SG
mango,lightning,MO,LB,WH,SG,LC,MB,SG,SR
mango,lightning,MO,LB,WH,SG,LC,DB,DR,SG
mango,lightning,MO,LB,WH,SG,LC,DB,SG,SR
mango,lightning,MO,LB,WH,SG,MB,DB,DR,SG
mango,lightning,MO,LB,WH,SG,MB,DB,SG,SR
mango,lightning,MO,LB,DG,A1,LY,SC,DR,SG
mango,lightning,MO,LB,DG,A1,LY,SC,SG,SR
mango,lightning,MO,LB,DG,A1,LY,LH,DR,SG
mango,lightning,MO,LB,DG,A1,LY,LH,SG,SR
mango,lightning,MO,LB,DG,A1,SP,DP,DR,SG
mango,lightning,MO,LB,DG,A1,SP,DP,SG,SR
mango,lightning,MO,LB,DG,A1,SP,MP,DR,SG
mango,lightning,MO,LB,DG,A1,SP,MP,SG,SR
mango,lightning,MO,LB,DG,A1,SP,MC,DR,SG
mango,lightning,MO,LB,DG,A1,SP,MC,SG,SR
mango,lightning,MO,LB,DG,A1,SP,LP,DR,SG
mango,lightning,MO,LB,DG,A1,SP,LP,SG,SR
mango,lightning,MO,LB,DG,A1,DP,MP,DR,SG
mango,lightning,MO,LB,DG,A1,DP,MP,SG,SR
mango,lightning,MO,LB,DG,A1,DP,LP,DR,SG
mango,lightning,MO,LB,DG,A1,DP,LP,SG,SR
mango,lightning,MO,LB,DG,A1,DR,SR,DR,SG
mango,lightning,MO,LB,DG,A1,DR,SR,SG,SR
mango,lightning,MO,LB,DG,A1,DC,MC,DR,SG
mango,lightning,MO,LB,DG,A1,DC,MC,SG,SR
mango,lightning,MO,LB,DG,A1,SB,LB,DR,SG
mango,lightning,MO,LB,DG,A1,SB,LB,SG,SR
mango,lightning,MO,LB,DG,A1,A1,BK,DR,SG
mango,lightning,MO,LB,DG,A1,A1,BK,SG,SR
mango,lightning,MO,LB,DG,A1,MP,LP,DR,SG
mango,lightning,MO,LB,DG,A1,MP,LP,SG,SR
mango,lightning,MO,LB,DG,A1,DO,LO,DR,SG
mango,lightning,MO,LB,DG,A1,DO,LO,SG,SR
mango,lightning,MO,LB,DG,A1,LR,MR,DR,SG
mango,lightning,MO,LB,DG,A1,LR,MR,SG,SR
mango,lightning,MO,LB,DG,A1,MR,LO,DR,SG
mango,lightning,MO,LB,DG,A1,MR,LO,SG,SR
mango,lightning,MO,LB,DG,A1,MC,LP,DR,SG
mango,lightning,MO,LB,DG,A1,MC,LP,SG,SR
mango,lightning,MO,LB,DG,A1,SC,LH,DR,SG
mango,lightning,MO,LB,DG,A1,SC,LH,SG,SR
mango,lightning,MO,LB,DG,A1,LC,MB,DR,SG
mango,lightning,MO,LB,DG,A1,LC,MB,SG,SR
mango,lightning,MO,LB,DG,A1,LC,DB,DR,SG
mango,lightning,MO,LB,DG,A1,LC,DB,SG,SR
mango,lightning,MO,LB,DG,A1,MB,DB,DR,SG
mango,lightning,MO,LB,DG,A1,MB,DB,SG,SR
mango,lightning,MO,LB,DG,BK,LY,SC,DR,SG
mango,lightning,MO,LB,DG,BK,LY,SC,SG,SR
mango,lightning,MO,LB,DG,BK,LY,LH,DR,SG
mango,lightning,MO,LB,DG,BK,LY,LH,SG,SR
mango,lightning,MO,LB,DG,BK,SP,DP,DR,SG
mango,lightning,MO,LB,DG,BK,SP,DP,SG,SR
mango,lightning,MO,LB,DG,BK,SP,MP,DR,SG
mango,lightning,MO,LB,DG,BK,SP,MP,SG,SR
mango,lightning,MO,LB,DG,BK,SP,MC,DR,SG
mango,lightning,MO,LB,DG,BK,SP,MC,SG,SR
mango,lightning,MO,LB,DG,BK,SP,LP,DR,SG
mango,lightning,MO,LB,DG,BK,SP,LP,SG,SR
mango,lightning,MO,LB,DG,BK,DP,MP,DR,SG
mango,lightning,MO,LB,DG,BK,DP,MP,SG,SR
mango,lightning,MO,LB,DG,BK,DP,LP,DR,SG
mango,lightning,MO,LB,DG,BK,DP,LP,SG,SR
mango,lightning,MO,LB,DG,BK,DR,SR,DR,SG
mango,lightning,MO,LB,DG,BK,DR,SR,SG,SR
mango,lightning,MO,LB,DG,BK,DC,MC,DR,SG
mango,lightning,MO,LB,DG,BK,DC,MC,SG,SR
mango,lightning,MO,LB,DG,BK,SB,LB,DR,SG
mango,lightning,MO,LB,DG,BK,SB,LB,SG,SR
mango,lightning,MO,LB,DG,BK,A1,BK,DR,SG
mango,lightning,MO,LB,DG,BK,A1,BK,SG,SR
mango,lightning,MO,LB,DG,BK,MP,LP,DR,SG
mango,lightning,MO,LB,DG,BK,MP,LP,SG,SR
mango,lightning,MO,LB,DG,BK,DO,LO,DR,SG
mango,lightning,MO,LB,DG,BK,DO,LO,SG,SR
mango,lightning,MO,LB,DG,BK,LR,MR,DR,SG
mango,lightning,MO,LB,DG,BK,LR,MR,SG,SR
mango,lightning,MO,LB,DG,BK,MR,LO,DR,SG
mango,lightning,MO,LB,DG,BK,MR,LO,SG,SR
mango,lightning,MO,LB,DG,BK,MC,LP,DR,SG
mango,lightning,MO,LB,DG,BK,MC,LP,SG,SR
mango,lightning,MO,LB,DG,BK,SC,LH,DR,SG
mango,lightning,MO,LB,DG,BK,SC,LH,SG,SR
mango,lightning,MO,LB,DG,BK,LC,MB,DR,SG
mango,lightning,MO,LB,DG,BK,LC,MB,SG,SR
mango,lightning,MO,LB,DG,BK,LC,DB,DR,SG
mango,lightning,MO,LB,DG,BK,LC,DB,SG,SR
mango,lightning,MO,LB,DG,BK,MB,DB,DR,SG
mango,lightning,MO,LB,DG,BK,MB,DB,SG,SR
mango,lightning,MO,LB,SG,A1,LY,SC,DR,SG
mango,lightning,MO,LB,SG,A1,LY,SC,SG,SR
mango,lightning,MO,LB,SG,A1,LY,LH,DR,SG
mango,lightning,MO,LB,SG,A1,LY,LH,SG,SR
mango,lightning,MO,LB,SG,A1,SP,DP,DR,SG
mango,lightning,MO,LB,SG,A1,SP,DP,SG,SR
mango,lightning,MO,LB,SG,A1,SP,MP,DR,SG
mango,lightning,MO,LB,SG,A1,SP,MP,SG,SR
mango,lightning,MO,LB,SG,A1,SP,MC,DR,SG
mango,lightning,MO,LB,SG,A1,SP,MC,SG,SR
mango,lightning,MO,LB,SG,A1,SP,LP,DR,SG
mango,lightning,MO,LB,SG,A1,SP,LP,SG,SR
mango,lightning,MO,LB,SG,A1,DP,MP,DR,SG
mango,lightning,MO,LB,SG,A1,DP,MP,SG,SR
mango,lightning,MO,LB,SG,A1,DP,LP,DR,SG
mango,lightning,MO,LB,SG,A1,DP,LP,SG,SR
mango,lightning,MO,LB,SG,A1,DR,SR,DR,SG
mango,lightning,MO,LB,SG,A1,DR,SR,SG,SR
mango,lightning,MO,LB,SG,A1,DC,MC,DR,SG
mango,lightning,MO,LB,SG,A1,DC,MC,SG,SR
mango,lightning,MO,LB,SG,A1,SB,LB,DR,SG
mango,lightning,MO,LB,SG,A1,SB,LB,SG,SR
mango,lightning,MO,LB,SG,A1,A1,BK,DR,SG
mango,lightning,MO,LB,SG,A1,A1,BK,SG,SR
mango,lightning,MO,LB,SG,A1,MP,LP,DR,SG
mango,lightning,MO,LB,SG,A1,MP,LP,SG,SR
mango,lightning,MO,LB,SG,A1,DO,LO,DR,SG
mango,lightning,MO,LB,SG,A1,DO,LO,SG,SR
mango,lightning,MO,LB,SG,A1,LR,MR,DR,SG
mango,lightning,MO,LB,SG,A1,LR,MR,SG,SR
mango,lightning,MO,LB,SG,A1,MR,LO,DR,SG
mango,lightning,MO,LB,SG,A1,MR,LO,SG,SR
mango,lightning,MO,LB,SG,A1,MC,LP,DR,SG
mango,lightning,MO,LB,SG,A1,MC,LP,SG,SR
mango,lightning,MO,LB,SG,A1,SC,LH,DR,SG
mango,lightning,MO,LB,SG,A1,SC,LH,SG,SR
mango,lightning,MO,LB,SG,A1,LC,MB,DR,SG
mango,lightning,MO,LB,SG,A1,LC,MB,SG,SR
mango,lightning,MO,LB,SG,A1,LC,DB,DR,SG
mango,lightning,MO,LB,SG,A1,LC,DB,SG,SR
mango,lightning,MO,LB,SG,A1,MB,DB,DR,SG
mango,lightning,MO,LB,SG,A1,MB,DB,SG,SR
mango,lightning,MO,LB,SG,A3,LY,SC,DR,SG
mango,lightning,MO,LB,SG,A3,LY,SC,SG,SR
mango,lightning,MO,LB,SG,A3,LY,LH,DR,SG
mango,lightning,MO,LB,SG,A3,LY,LH,SG,SR
mango,lightning,MO,LB,SG,A3,SP,DP,DR,SG
mango,lightning,MO,LB,SG,A3,SP,DP,SG,SR
mango,lightning,MO,LB,SG,A3,SP,MP,DR,SG
mango,lightning,MO,LB,SG,A3,SP,MP,SG,SR
mango,lightning,MO,LB,SG,A3,SP,MC,DR,SG
mango,lightning,MO,LB,SG,A3,SP,MC,SG,SR
mango,lightning,MO,LB,SG,A3,SP,LP,DR,SG
mango,lightning,MO,LB,SG,A3,SP,LP,SG,SR
mango,lightning,MO,LB,SG,A3,DP,MP,DR,SG
mango,lightning,MO,LB,SG,A3,DP,MP,SG,SR
mango,lightning,MO,LB,SG,A3,DP,LP,DR,SG
mango,lightning,MO,LB,SG,A3,DP,LP,SG,SR
mango,lightning,MO,LB,SG,A3,DR,SR,DR,SG
mango,lightning,MO,LB,SG,A3,DR,SR,SG,SR
mango,lightning,MO,LB,SG,A3,DC,MC,DR,SG
mango,lightning,MO,LB,SG,A3,DC,MC,SG,SR
mango,lightning,MO,LB,SG,A3,SB,LB,DR,SG
mango,lightning,MO,LB,SG,A3,SB,LB,SG,SR
mango,lightning,MO,LB,SG,A3,A1,BK,DR,SG
mango,lightning,MO,LB,SG,A3,A1,BK,SG,SR
mango,lightning,MO,LB,SG,A3,MP,LP,DR,SG
mango,lightning,MO,LB,SG,A3,MP,LP,SG,SR
mango,lightning,MO,LB,SG,A3,DO,LO,DR,SG
mango,lightning,MO,LB,SG,A3,DO,LO,SG,SR
mango,lightning,MO,LB,SG,A3,LR,MR,DR,SG
mango,lightning,MO,LB,SG,A3,LR,MR,SG,SR
mango,lightning,MO,LB,SG,A3,MR,LO,DR,SG
mango,lightning,MO,LB,SG,A3,MR,LO,SG,SR
mango,lightning,MO,LB,SG,A3,MC,LP,DR,SG
mango,lightning,MO,LB,SG,A3,MC,LP,SG,SR
mango,lightning,MO,LB,SG,A3,SC,LH,DR,SG
mango,lightning,MO,LB,SG,A3,SC,LH,SG,SR
mango,lightning,MO,LB,SG,A3,LC,MB,DR,SG
mango,lightning,MO,LB,SG,A3,LC,MB,SG,SR
mango,lightning,MO,LB,SG,A3,LC,DB,DR,SG
mango,lightning,MO,LB,SG,A3,LC,DB,SG,SR
mango,lightning,MO,LB,SG,A3,MB,DB,DR,SG
mango,lightning,MO,LB,SG,A3,MB,DB,SG,SR
mango,lightning,MO,LB,SG,BK,LY,SC,DR,SG
mango,lightning,MO,LB,SG,BK,LY,SC,SG,SR
mango,lightning,MO,LB,SG,BK,LY,LH,DR,SG
mango,lightning,MO,LB,SG,BK,LY,LH,SG,SR
mango,lightning,MO,LB,SG,BK,SP,DP,DR,SG
mango,lightning,MO,LB,SG,BK,SP,DP,SG,SR
mango,lightning,MO,LB,SG,BK,SP,MP,DR,SG
mango,lightning,MO,LB,SG,BK,SP,MP,SG,SR
mango,lightning,MO,LB,SG,BK,SP,MC,DR,SG
mango,lightning,MO,LB,SG,BK,SP,MC,SG,SR
mango,lightning,MO,LB,SG,BK,SP,LP,DR,SG
mango,lightning,MO,LB,SG,BK,SP,LP,SG,SR
mango,lightning,MO,LB,SG,BK,DP,MP,DR,SG
mango,lightning,MO,LB,SG,BK,DP,MP,SG,SR
mango,lightning,MO,LB,SG,BK,DP,LP,DR,SG
mango,lightning,MO,LB,SG,BK,DP,LP,SG,SR
mango,lightning,MO,LB,SG,BK,DR,SR,DR,SG
mango,lightning,MO,LB,SG,BK,DR,SR,SG,SR
mango,lightning,MO,LB,SG,BK,DC,MC,DR,SG
mango,lightning,MO,LB,SG,BK,DC,MC,SG,SR
mango,lightning,MO,LB,SG,BK,SB,LB,DR,SG
mango,lightning,MO,LB,SG,BK,SB,LB,SG,SR
mango,lightning,MO,LB,SG,BK,A1,BK,DR,SG
mango,lightning,MO,LB,SG,BK,A1,BK,SG,SR
mango,lightning,MO,LB,SG,BK,MP,LP,DR,SG
mango,lightning,MO,LB,SG,BK,MP,LP,SG,SR
mango,lightning,MO,LB,SG,BK,DO,LO,DR,SG
mango,lightning,MO,LB,SG,BK,DO,LO,SG,SR
mango,lightning,MO,LB,SG,BK,LR,MR,DR,SG
mango,lightning,MO,LB,SG,BK,LR,MR,SG,SR
mango,lightning,MO,LB,SG,BK,MR,LO,DR,SG
mango,lightning,MO,LB,SG,BK,MR,LO,SG,SR
mango,lightning,MO,LB,SG,BK,MC,LP,DR,SG
mango,lightning,MO,LB,SG,BK,MC,LP,SG,SR
mango,lightning,MO,LB,SG,BK,SC,LH,DR,SG
mango,lightning,MO,LB,SG,BK,SC,LH,SG,SR
mango,lightning,MO,LB,SG,BK,LC,MB,DR,SG
mango,lightning,MO,LB,SG,BK,LC,MB,SG,SR
mango,lightning,MO,LB,SG,BK,LC,DB,DR,SG
mango,lightning,MO,LB,SG,BK,LC,DB,SG,SR
mango,lightning,MO,LB,SG,BK,MB,DB,DR,SG
mango,lightning,MO,LB,SG,BK,MB,DB,SG,SR
mango,lightning,MO,MC,WH,SG,LY,SC,DR,SG
mango,lightning,MO,MC,WH,SG,LY,SC,SG,SR
mango,lightning,MO,MC,WH,SG,LY,LH,DR,SG
mango,lightning,MO,MC,WH,SG,LY,LH,SG,SR
mango,lightning,MO,MC,WH,SG,SP,DP,DR,SG
mango,lightning,MO,MC,WH,SG,SP,DP,SG,SR
mango,lightning,MO,MC,WH,SG,SP,MP,DR,SG
mango,lightning,MO,MC,WH,SG,SP,MP,SG,SR
mango,lightning,MO,MC,WH,SG,SP,MC,DR,SG
mango,lightning,MO,MC,WH,SG,SP,MC,SG,SR
mango,lightning,MO,MC,WH,SG,SP,LP,DR,SG
mango,lightning,MO,MC,WH,SG,SP,LP,SG,SR
mango,lightning,MO,MC,WH,SG,DP,MP,DR,SG
mango,lightning,MO,MC,WH,SG,DP,MP,SG,SR
mango,lightning,MO,MC,WH,SG,DP,LP,DR,SG
mango,lightning,MO,MC,WH,SG,DP,LP,SG,SR
mango,lightning,MO,MC,WH,SG,DR,SR,DR,SG
mango,lightning,MO,MC,WH,SG,DR,SR,SG,SR
mango,lightning,MO,MC,WH,SG,DC,MC,DR,SG
mango,lightning,MO,MC,WH,SG,DC,MC,SG,SR
mango,lightning,MO,MC,WH,SG,SB,LB,DR,SG
mango,lightning,MO,MC,WH,SG,SB,LB,SG,SR
mango,lightning,MO,MC,WH,SG,A1,BK,DR,SG
mango,lightning,MO,MC,WH,SG,A1,BK,SG,SR
mango,lightning,MO,MC,WH,SG,MP,LP,DR,SG
mango,lightning,MO,MC,WH,SG,MP,LP,SG,SR
mango,lightning,MO,MC,WH,SG,DO,LO,DR,SG
mango,lightning,MO,MC,WH,SG,DO,LO,SG,SR
mango,lightning,MO,MC,WH,SG,LR,MR,DR,SG
mango,lightning,MO,MC,WH,SG,LR,MR,SG,SR
mango,lightning,MO,MC,WH,SG,MR,LO,DR,SG
mango,lightning,MO,MC,WH,SG,MR,LO,SG,SR
mango,lightning,MO,MC,WH,SG,MC,LP,DR,SG
mango,lightning,MO,MC,WH,SG,MC,LP,SG,SR
mango,lightning,MO,MC,WH,SG,SC,LH,DR,SG
mango,lightning,MO,MC,WH,SG,SC,LH,SG,SR
mango,lightning,MO,MC,WH,SG,LC,MB,DR,SG
mango,lightning,MO,MC,WH,SG,LC,MB,SG,SR
mango,lightning,MO,MC,WH,SG,LC,DB,DR,SG
mango,lightning,MO,MC,WH,SG,LC,DB,SG,SR
mango,lightning,MO,MC,WH,SG,MB,DB,DR,SG
mango,lightning,MO,MC,WH,SG,MB,DB,SG,SR
mango,lightning,MO,MC,DG,A1,LY,SC,DR,SG
mango,lightning,MO,MC,DG,A1,LY,SC,SG,SR
mango,lightning,MO,MC,DG,A1,LY,LH,DR,SG
mango,lightning,MO,MC,DG,A1,LY,LH,SG,SR
mango,lightning,MO,MC,DG,A1,SP,DP,DR,SG
mango,lightning,MO,MC,DG,A1,SP,DP,SG,SR
mango,lightning,MO,MC,DG,A1,SP,MP,DR,SG
mango,lightning,MO,MC,DG,A1,SP,MP,SG,SR
mango,lightning,MO,MC,DG,A1,SP,MC,DR,SG
mango,lightning,MO,MC,DG,A1,SP,MC,SG,SR
mango,lightning,MO,MC,DG,A1,SP,LP,DR,SG
mango,lightning,MO,MC,DG,A1,SP,LP,SG,SR
mango,lightning,MO,MC,DG,A1,DP,MP,DR,SG
mango,lightning,MO,MC,DG,A1,DP,MP,SG,SR
mango,lightning,MO,MC,DG,A1,DP,LP,DR,SG
mango,lightning,MO,MC,DG,A1,DP,LP,SG,SR
mango,lightning,MO,MC,DG,A1,DR,SR,DR,SG
mango,lightning,MO,MC,DG,A1,DR,SR,SG,SR
mango,lightning,MO,MC,DG,A1,DC,MC,DR,SG
mango,lightning,MO,MC,DG,A1,DC,MC,SG,SR
mango,lightning,MO,MC,DG,A1,SB,LB,DR,SG
mango,lightning,MO,MC,DG,A1,SB,LB,SG,SR
mango,lightning,MO,MC,DG,A1,A1,BK,DR,SG
mango,lightning,MO,MC,DG,A1,A1,BK,SG,SR
mango,lightning,MO,MC,DG,A1,MP,LP,DR,SG
mango,lightning,MO,MC,DG,A1,MP,LP,SG,SR
mango,lightning,MO,MC,DG,A1,DO,LO,DR,SG
mango,lightning,MO,MC,DG,A1,DO,LO,SG,SR
mango,lightning,MO,MC,DG,A1,LR,MR,DR,SG
mango,lightning,MO,MC,DG,A1,LR,MR,SG,SR
mango,lightning,MO,MC,DG,A1,MR,LO,DR,SG
mango,lightning,MO,MC,DG,A1,MR,LO,SG,SR
mango,lightning,MO,MC,DG,A1,MC,LP,DR,SG
mango,lightning,MO,MC,DG,A1,MC,LP,SG,SR
mango,lightning,MO,MC,DG,A1,SC,LH,DR,SG
mango,lightning,MO,MC,DG,A1,SC,LH,SG,SR
mango,lightning,MO,MC,DG,A1,LC,MB,DR,SG
mango,lightning,MO,MC,DG,A1,LC,MB,SG,SR
mango,lightning,MO,MC,DG,A1,LC,DB,DR,SG
mango,lightning,MO,MC,DG,A1,LC,DB,SG,SR
mango,lightning,MO,MC,DG,A1,MB,DB,DR,SG
mango,lightning,MO,MC,DG,A1,MB,DB,SG,SR
mango,lightning,MO,MC,DG,BK,LY,SC,DR,SG
mango,lightning,MO,MC,DG,BK,LY,SC,SG,SR
mango,lightning,MO,MC,DG,BK,LY,LH,DR,SG
mango,lightning,MO,MC,DG,BK,LY,LH,SG,SR
mango,lightning,MO,MC,DG,BK,SP,DP,DR,SG
mango,lightning,MO,MC,DG,BK,SP,DP,SG,SR
mango,lightning,MO,MC,DG,BK,SP,MP,DR,SG
mango,lightning,MO,MC,DG,BK,SP,MP,SG,SR
mango,lightning,MO,MC,DG,BK,SP,MC,DR,SG
mango,lightning,MO,MC,DG,BK,SP,MC,SG,SR
mango,lightning,MO,MC,DG,BK,SP,LP,DR,SG
mango,lightning,MO,MC,DG,BK,SP,LP,SG,SR
mango,lightning,MO,MC,DG,BK,DP,MP,DR,SG
mango,lightning,MO,MC,DG,BK,DP,MP,SG,SR
mango,lightning,MO,MC,DG,BK,DP,LP,DR,SG
mango,lightning,MO,MC,DG,BK,DP,LP,SG,SR
mango,lightning,MO,MC,DG,BK,DR,SR,DR,SG
mango,lightning,MO,MC,DG,BK,DR,SR,SG,SR
mango,lightning,MO,MC,DG,BK,DC,MC,DR,SG
mango,lightning,MO,MC,DG,BK,DC,MC,SG,SR
mango,lightning,MO,MC,DG,BK,SB,LB,DR,SG
mango,lightning,MO,MC,DG,BK,SB,LB,SG,SR
mango,lightning,MO,MC,DG,BK,A1,BK,DR,SG
mango,lightning,MO,MC,DG,BK,A1,BK,SG,SR
mango,lightning,MO,MC,DG,BK,MP,LP,DR,SG
mango,lightning,MO,MC,DG,BK,MP,LP,SG,SR
mango,lightning,MO,MC,DG,BK,DO,LO,DR,SG
mango,lightning,MO,MC,DG,BK,DO,LO,SG,SR
mango,lightning,MO,MC,DG,BK,LR,MR,DR,SG
mango,lightning,MO,MC,DG,BK,LR,MR,SG,SR
mango,lightning,MO,MC,DG,BK,MR,LO,DR,SG
mango,lightning,MO,MC,DG,BK,MR,LO,SG,SR
mango,lightning,MO,MC,DG,BK,MC,LP,DR,SG
mango,lightning,MO,MC,DG,BK,MC,LP,SG,SR
mango,lightning,MO,MC,DG,BK,SC,LH,DR,SG
mango,lightning,MO,MC,DG,BK,SC,LH,SG,SR
mango,lightning,MO,MC,DG,BK,LC,MB,DR,SG
mango,lightning,MO,MC,DG,BK,LC,MB,SG,SR
mango,lightning,MO,MC,DG,BK,LC,DB,DR,SG
mango,lightning,MO,MC,DG,BK,LC,DB,SG,SR
mango,lightning,MO,MC,DG,BK,MB,DB,DR,SG
mango,lightning,MO,MC,DG,BK,MB,DB,SG,SR
mango,lightning,MO,MC,SG,A1,LY,SC,DR,SG
mango,lightning,MO,MC,SG,A1,LY,SC,SG,SR
mango,lightning,MO,MC,SG,A1,LY,LH,DR,SG
mango,lightning,MO,MC,SG,A1,LY,LH,SG,SR
mango,lightning,MO,MC,SG,A1,SP,DP,DR,SG
mango,lightning,MO,MC,SG,A1,SP,DP,SG,SR
mango,lightning,MO,MC,SG,A1,SP,MP,DR,SG
mango,lightning,MO,MC,SG,A1,SP,MP,SG,SR
mango,lightning,MO,MC,SG,A1,SP,MC,DR,SG
mango,lightning,MO,MC,SG,A1,SP,MC,SG,SR
mango,lightning,MO,MC,SG,A1,SP,LP,DR,SG
mango,lightning,MO,MC,SG,A1,SP,LP,SG,SR
mango,lightning,MO,MC,SG,A1,DP,MP,DR,SG
mango,lightning,MO,MC,SG,A1,DP,MP,SG,SR
mango,lightning,MO,MC,SG,A1,DP,LP,DR,SG
mango,lightning,MO,MC,SG,A1,DP,LP,SG,SR
mango,lightning,MO,MC,SG,A1,DR,SR,DR,SG
mango,lightning,MO,MC,SG,A1,DR,SR,SG,SR
mango,lightning,MO,MC,SG,A1,DC,MC,DR,SG
mango,lightning,MO,MC,SG,A1,DC,MC,SG,SR
mango,lightning,MO,MC,SG,A1,SB,LB,DR,SG
mango,lightning,MO,MC,SG,A1,SB,LB,SG,SR
mango,lightning,MO,MC,SG,A1,A1,BK,DR,SG
mango,lightning,MO,MC,SG,A1,A1,BK,SG,SR
mango,lightning,MO,MC,SG,A1,MP,LP,DR,SG
mango,lightning,MO,MC,SG,A1,MP,LP,SG,SR
mango,lightning,MO,MC,SG,A1,DO,LO,DR,SG
mango,lightning,MO,MC,SG,A1,DO,LO,SG,SR
mango,lightning,MO,MC,SG,A1,LR,MR,DR,SG
mango,lightning,MO,MC,SG,A1,LR,MR,SG,SR
mango,lightning,MO,MC,SG,A1,MR,LO,DR,SG
mango,lightning,MO,MC,SG,A1,MR,LO,SG,SR
mango,lightning,MO,MC,SG,A1,MC,LP,DR,SG
mango,lightning,MO,MC,SG,A1,MC,LP,SG,SR
mango,lightning,MO,MC,SG,A1,SC,LH,DR,SG
mango,lightning,MO,MC,SG,A1,SC,LH,SG,SR
