progressBlock,color,progressColor,ans,concept,expCountry,ID,rating
1,DH,20,11,happy,usa,20240419-130-39851,0.33
1,LC,21,98,happy,usa,20240419-130-39851,0.26
1,SC,22,100,happy,usa,20240419-130-39851,0.74
1,LP,23,100,happy,usa,20240419-130-39851,0.16
1,DG,24,31,happy,usa,20240419-130-39851,1
1,MC,25,35,happy,usa,20240419-130-39851,0.08
1,DP,26,45,happy,usa,20240419-130-39851,0.69
1,SY,27,100,happy,usa,20240419-130-39851,0.26
1,LB,28,59,happy,usa,20240419-130-39851,0.85
1,LY,29,67,happy,usa,20240419-130-39851,0.15
1,SP,30,62,happy,usa,20240419-130-39851,0.21
1,BK,31,0,happy,usa,20240419-130-39851,0.26
1,MB,32,39,happy,usa,20240419-130-39851,0.77
1,LH,33,64,happy,usa,20240419-130-39851,0.12
1,DY,34,35,happy,usa,20240419-130-39851,0.08
1,DC,35,22,happy,usa,20240419-130-39851,0.78
1,WH,36,50,happy,usa,20240419-130-39851,0.28
1,MY,37,43,happy,usa,20240419-130-39851,0.29
2,LB,1,61,justice,usa,20240419-130-39851,0.73
2,MO,2,25,justice,usa,20240419-130-39851,0.26
2,DG,3,43,justice,usa,20240419-130-39851,0.71
2,A1,4,1,justice,usa,20240419-130-39851,0.18
2,MB,5,13,justice,usa,20240419-130-39851,0.76
2,LH,6,0,justice,usa,20240419-130-39851,0.28
2,MY,7,19,justice,usa,20240419-130-39851,0.36
2,DB,8,38,justice,usa,20240419-130-39851,0.26
2,DH,9,22,justice,usa,20240419-130-39851,0.23
2,SY,10,11,justice,usa,20240419-130-39851,0.18
2,SR,11,10,justice,usa,20240419-130-39851,0.24
2,SB,12,66,justice,usa,20240419-130-39851,0.82
2,MP,13,26,justice,usa,20240419-130-39851,0.1
2,LO,14,12,justice,usa,20240419-130-39851,0.25
2,MC,15,40,justice,usa,20240419-130-39851,0.22
2,SO,16,7,justice,usa,20240419-130-39851,0.14
2,LC,17,1,justice,usa,20240419-130-39851,0.13
2,SG,18,1,justice,usa,20240419-130-39851,0.12
2,A3,19,9,justice,usa,20240419-130-39851,0
2,DP,20,20,justice,usa,20240419-130-39851,0.05
2,DY,21,11,justice,usa,20240419-130-39851,0.92
2,MR,22,10,justice,usa,20240419-130-39851,0.19
2,DO,23,1,justice,usa,20240419-130-39851,0.81
2,LR,24,12,justice,usa,20240419-130-39851,0.1
2,MH,25,5,justice,usa,20240419-130-39851,0.2
2,MG,26,5,justice,usa,20240419-130-39851,0.31
2,LP,27,5,justice,usa,20240419-130-39851,0.14
2,DR,28,100,justice,usa,20240419-130-39851,0.64
2,SH,29,0,justice,usa,20240419-130-39851,0.38
2,LY,30,0,justice,usa,20240419-130-39851,0.26
2,SC,31,0,justice,usa,20240419-130-39851,0.79
2,DC,32,18,justice,usa,20240419-130-39851,0.23
2,LG,33,0,justice,usa,20240419-130-39851,0.2
2,A2,34,15,justice,usa,20240419-130-39851,0.21
2,SP,35,1,justice,usa,20240419-130-39851,0.28
2,WH,36,5,justice,usa,20240419-130-39851,0.18
2,BK,37,79,justice,usa,20240419-130-39851,0.15
3,LG,1,0,peach,usa,20240419-130-39851,0.78
3,SG,2,0,peach,usa,20240419-130-39851,0.72
3,SR,3,60,peach,usa,20240419-130-39851,0.7
3,LP,4,42,peach,usa,20240419-130-39851,0.69
3,LR,5,100,peach,usa,20240419-130-39851,0.8
3,DR,6,14,peach,usa,20240419-130-39851,0.57
3,A3,7,0,peach,usa,20240419-130-39851,0.8
3,LH,8,0,peach,usa,20240419-130-39851,0.64
3,MY,9,59,peach,usa,20240419-130-39851,0.71
3,MO,10,85,peach,usa,20240419-130-39851,0.65
3,MG,11,0,peach,usa,20240419-130-39851,0.67
3,DG,12,0,peach,usa,20240419-130-39851,0.59
3,DC,13,0,peach,usa,20240419-130-39851,0.66
3,WH,14,0,peach,usa,20240419-130-39851,0.75
3,LB,15,0,peach,usa,20240419-130-39851,0.83
3,MC,16,0,peach,usa,20240419-130-39851,0.83
3,MH,17,0,peach,usa,20240419-130-39851,0.98
3,DY,18,0,peach,usa,20240419-130-39851,0.85
3,DH,19,0,peach,usa,20240419-130-39851,0.78
3,SB,20,0,peach,usa,20240419-130-39851,0.87
3,SY,21,0,peach,usa,20240419-130-39851,0.78
3,SP,22,0,peach,usa,20240419-130-39851,0.7
3,A1,23,0,peach,usa,20240419-130-39851,0.99
3,DP,24,0,peach,usa,20240419-130-39851,0.92
3,MB,25,0,peach,usa,20240419-130-39851,0.9
3,LY,26,0,peach,usa,20240419-130-39851,0.81
3,MP,27,0,peach,usa,20240419-130-39851,0.63
3,SC,28,0,peach,usa,20240419-130-39851,0.95
3,LC,29,0,peach,usa,20240419-130-39851,0.79
3,SO,30,57,peach,usa,20240419-130-39851,0.7
3,A2,31,0,peach,usa,20240419-130-39851,0.75
3,SH,32,0,peach,usa,20240419-130-39851,0.73
3,DO,33,25,peach,usa,20240419-130-39851,0.78
3,BK,34,0,peach,usa,20240419-130-39851,0.79
3,LO,35,72,peach,usa,20240419-130-39851,0.85
3,DB,36,0,peach,usa,20240419-130-39851,0.82
3,MR,37,63,peach,usa,20240419-130-39851,0.84
4,MY,1,36,mango,usa,20240419-130-39851,0.69
4,SY,2,56,mango,usa,20240419-130-39851,0.68
4,A1,3,0,mango,usa,20240419-130-39851,0.74
4,DH,4,1,mango,usa,20240419-130-39851,0.84
4,LY,5,40,mango,usa,20240419-130-39851,0.86
4,DG,6,0,mango,usa,20240419-130-39851,0.84
4,MP,7,1,mango,usa,20240419-130-39851,0.9
4,DY,8,0,mango,usa,20240419-130-39851,0.92
4,DP,9,0,mango,usa,20240419-130-39851,0.89
4,MH,10,0,mango,usa,20240419-130-39851,0.74
4,LB,11,0,mango,usa,20240419-130-39851,0.7
4,MG,12,0,mango,usa,20240419-130-39851,0.65
4,MO,13,37,mango,usa,20240419-130-39851,0.63
4,DO,14,0,mango,usa,20240419-130-39851,0.88
4,SB,15,0,mango,usa,20240419-130-39851,0.61
4,SG,16,0,mango,usa,20240419-130-39851,0.7
4,LC,17,0,mango,usa,20240419-130-39851,0.83
4,A3,18,0,mango,usa,20240419-130-39851,0.69
4,SO,19,86,mango,usa,20240419-130-39851,0.64
4,SP,20,0,mango,usa,20240419-130-39851,0.77
4,LP,21,0,mango,usa,20240419-130-39851,0.73
4,MC,22,0,mango,usa,20240419-130-39851,0.64
4,LH,23,0,mango,usa,20240419-130-39851,0.73
4,WH,24,0,mango,usa,20240419-130-39851,0.68
4,DB,25,0,mango,usa,20240419-130-39851,0.63
4,SC,26,0,mango,usa,20240419-130-39851,0.69
4,LR,27,0,mango,usa,20240419-130-39851,0.7
4,DR,28,0,mango,usa,20240419-130-39851,0.64
4,SR,29,0,mango,usa,20240419-130-39851,0.68
4,DC,30,0,mango,usa,20240419-130-39851,0.78
4,MB,31,0,mango,usa,20240419-130-39851,0.75
4,SH,32,0,mango,usa,20240419-130-39851,0.69
4,LO,33,0,mango,usa,20240419-130-39851,0.81
4,A2,34,0,mango,usa,20240419-130-39851,0.84
4,LG,35,0,mango,usa,20240419-130-39851,0.65
4,MR,36,0,mango,usa,20240419-130-39851,0.76
4,BK,37,0,mango,usa,20240419-130-39851,0.8
5,LY,1,0,death,usa,20240419-130-39851,0.81
5,SG,2,0,death,usa,20240419-130-39851,0.56
5,LO,3,0,death,usa,20240419-130-39851,0.39
5,MB,4,0,death,usa,20240419-130-39851,0.58
5,SH,5,0,death,usa,20240419-130-39851,0.79
5,MO,6,0,death,usa,20240419-130-39851,0.83
5,WH,7,82,death,usa,20240419-130-39851,0.65
5,BK,8,100,death,usa,20240419-130-39851,0.39
5,LG,9,0,death,usa,20240419-130-39851,0.59
5,MR,10,0,death,usa,20240419-130-39851,0.59
5,SB,11,0,death,usa,20240419-130-39851,0.71
5,SP,12,0,death,usa,20240419-130-39851,0.66
5,MY,13,0,death,usa,20240419-130-39851,0.83
5,DO,14,0,death,usa,20240419-130-39851,0.65
5,A1,15,87,death,usa,20240419-130-39851,0.59
5,DR,16,98,death,usa,20240419-130-39851,0.61
5,DG,17,0,death,usa,20240419-130-39851,0.76
5,SR,18,0,death,usa,20240419-130-39851,0.6
5,LC,19,0,death,usa,20240419-130-39851,0.57
5,DP,20,0,death,usa,20240419-130-39851,0.65
5,LB,21,0,death,usa,20240419-130-39851,0.71
5,MC,22,0,death,usa,20240419-130-39851,0.72
5,LP,23,0,death,usa,20240419-130-39851,0.7
5,SO,24,0,death,usa,20240419-130-39851,0.56
5,DC,25,0,death,usa,20240419-130-39851,0.61
5,A3,26,67,death,usa,20240419-130-39851,0.85
5,SC,27,0,death,usa,20240419-130-39851,0.61
5,A2,28,64,death,usa,20240419-130-39851,0.79
5,LH,29,0,death,usa,20240419-130-39851,0.44
5,MP,30,0,death,usa,20240419-130-39851,0.58
5,DY,31,0,death,usa,20240419-130-39851,0.65
5,DH,32,0,death,usa,20240419-130-39851,0.45
5,MH,33,0,death,usa,20240419-130-39851,0.59
5,SY,34,0,death,usa,20240419-130-39851,0.64
5,DB,35,0,death,usa,20240419-130-39851,0.76
5,LR,36,0,death,usa,20240419-130-39851,0.62
5,MG,37,0,death,usa,20240419-130-39851,0.59
6,SC,1,65,safety,usa,20240419-130-39851,0.99
6,LY,2,72,safety,usa,20240419-130-39851,0.29
6,LG,3,57,safety,usa,20240419-130-39851,0.11
6,LO,4,25,safety,usa,20240419-130-39851,0.41
6,SB,5,75,safety,usa,20240419-130-39851,0.17
6,DB,6,64,safety,usa,20240419-130-39851,0.11
6,DR,7,13,safety,usa,20240419-130-39851,0.37
6,BK,8,0,safety,usa,20240419-130-39851,0.11
6,SH,9,68,safety,usa,20240419-130-39851,0
6,DH,10,53,safety,usa,20240419-130-39851,0
6,SR,11,23,safety,usa,20240419-130-39851,0.97
6,MG,12,54,safety,usa,20240419-130-39851,0.02
6,SY,13,90,safety,usa,20240419-130-39851,0
6,MR,14,6,safety,usa,20240419-130-39851,0.18
6,DP,15,0,safety,usa,20240419-130-39851,0
6,WH,16,97,safety,usa,20240419-130-39851,0.09
6,A1,17,0,safety,usa,20240419-130-39851,0
6,DG,18,93,safety,usa,20240419-130-39851,0.14
6,MC,19,57,safety,usa,20240419-130-39851,0.04
6,MO,20,20,safety,usa,20240419-130-39851,1
6,LP,21,43,safety,usa,20240419-130-39851,0.3
6,MH,22,56,safety,usa,20240419-130-39851,0.91
6,LC,23,68,safety,usa,20240419-130-39851,0.91
6,LH,24,57,safety,usa,20240419-130-39851,0.21
6,DY,25,0,safety,usa,20240419-130-39851,0.79
6,LR,26,34,safety,usa,20240419-130-39851,0.13
6,SP,27,14,safety,usa,20240419-130-39851,0.1
6,MY,28,0,safety,usa,20240419-130-39851,0.16
6,LB,29,85,safety,usa,20240419-130-39851,0.16
6,SO,30,67,safety,usa,20240419-130-39851,0.88
6,DO,31,0,safety,usa,20240419-130-39851,0.32
6,DC,32,35,safety,usa,20240419-130-39851,0.69
6,A3,33,14,safety,usa,20240419-130-39851,0.39
6,MP,34,0,safety,usa,20240419-130-39851,0.05
6,SG,35,58,safety,usa,20240419-130-39851,0.29
6,MB,36,66,safety,usa,20240419-130-39851,0.24
6,A2,37,0,safety,usa,20240419-130-39851,0.17
7,SG,1,0,angry,usa,20240419-130-39851,0.74
7,LC,2,0,angry,usa,20240419-130-39851,0.85
7,DP,3,36,angry,usa,20240419-130-39851,0.19
7,DG,4,14,angry,usa,20240419-130-39851,0.75
7,MP,5,0,angry,usa,20240419-130-39851,0.35
7,DB,6,0,angry,usa,20240419-130-39851,0.52
7,MO,7,0,angry,usa,20240419-130-39851,0.37
7,SP,8,0,angry,usa,20240419-130-39851,0.68
7,BK,9,82,angry,usa,20240419-130-39851,0.68
7,LO,10,0,angry,usa,20240419-130-39851,0.75
7,DR,11,100,angry,usa,20240419-130-39851,0.82
7,A1,12,59,angry,usa,20240419-130-39851,0.79
7,DC,13,0,angry,usa,20240419-130-39851,0.67
7,WH,14,0,angry,usa,20240419-130-39851,0.61
7,LG,15,0,angry,usa,20240419-130-39851,0.7
7,SO,16,68,angry,usa,20240419-130-39851,0.74
7,SC,17,0,angry,usa,20240419-130-39851,0.71
7,LH,18,0,angry,usa,20240419-130-39851,0.36
7,A2,19,56,angry,usa,20240419-130-39851,0.78
7,MG,20,0,angry,usa,20240419-130-39851,0.67
7,LP,21,0,angry,usa,20240419-130-39851,0.71
7,LR,22,0,angry,usa,20240419-130-39851,0.79
7,MC,23,0,angry,usa,20240419-130-39851,0.76
7,MH,24,0,angry,usa,20240419-130-39851,0.81
7,SH,25,0,angry,usa,20240419-130-39851,0.24
7,SB,26,0,angry,usa,20240419-130-39851,0.2
7,DY,27,0,angry,usa,20240419-130-39851,0.25
7,MR,28,0,angry,usa,20240419-130-39851,0.67
7,SR,29,58,angry,usa,20240419-130-39851,0.68
7,A3,30,0,angry,usa,20240419-130-39851,0.64
7,LB,31,0,angry,usa,20240419-130-39851,0.78
7,DO,32,0,angry,usa,20240419-130-39851,0.74
7,MY,33,0,angry,usa,20240419-130-39851,0.74
7,SY,34,0,angry,usa,20240419-130-39851,0.7
7,DH,35,0,angry,usa,20240419-130-39851,0.64
7,MB,36,0,angry,usa,20240419-130-39851,0.64
7,LY,37,0,angry,usa,20240419-130-39851,0.65
8,DH,1,0,sad,usa,20240419-130-39851,0.62
8,DP,2,57,sad,usa,20240419-130-39851,0.62
8,LP,3,0,sad,usa,20240419-130-39851,0.7
8,DR,4,43,sad,usa,20240419-130-39851,0.58
8,SC,5,39,sad,usa,20240419-130-39851,0.61
8,SB,6,84,sad,usa,20240419-130-39851,0.62
8,MO,7,0,sad,usa,20240419-130-39851,0.67
8,SY,8,0,sad,usa,20240419-130-39851,0.67
8,A3,9,74,sad,usa,20240419-130-39851,0.73
8,A2,10,87,sad,usa,20240419-130-39851,0.31
8,SR,11,0,sad,usa,20240419-130-39851,0.26
8,DO,12,0,sad,usa,20240419-130-39851,0.24
8,MC,13,59,sad,usa,20240419-130-39851,0.75
8,LG,14,0,sad,usa,20240419-130-39851,0.69
8,LB,15,67,sad,usa,20240419-130-39851,0.31
8,SO,16,0,sad,usa,20240419-130-39851,0.78
8,LH,17,0,sad,usa,20240419-130-39851,0.7
8,LY,18,0,sad,usa,20240419-130-39851,0.73
8,SP,19,0,sad,usa,20240419-130-39851,0.82
8,BK,20,84,sad,usa,20240419-130-39851,0.79
8,A1,21,90,sad,usa,20240419-130-39851,0.34
8,DY,22,14,sad,usa,20240419-130-39851,0.68
8,DC,23,43,sad,usa,20240419-130-39851,0.7
8,MY,24,0,sad,usa,20240419-130-39851,0.7
8,MH,25,0,sad,usa,20240419-130-39851,0.74
8,DG,26,0,sad,usa,20240419-130-39851,0.28
8,MG,27,0,sad,usa,20240419-130-39851,0.7
8,SG,28,0,sad,usa,20240419-130-39851,0.59
8,LR,29,0,sad,usa,20240419-130-39851,0.65
8,LC,30,54,sad,usa,20240419-130-39851,0.74
8,SH,31,0,sad,usa,20240419-130-39851,0.78
8,LO,32,0,sad,usa,20240419-130-39851,0.88
8,WH,33,34,sad,usa,20240419-130-39851,0.21
8,MB,34,89,sad,usa,20240419-130-39851,0.34
8,MP,35,0,sad,usa,20240419-130-39851,0.27
8,MR,36,0,sad,usa,20240419-130-39851,0.67
8,DB,37,96,sad,usa,20240419-130-39851,0.31
9,LO,1,21,banana,usa,20240419-130-39851,0.73
9,DR,2,0,banana,usa,20240419-130-39851,0.26
9,LB,3,0,banana,usa,20240419-130-39851,0.73
9,LR,4,0,banana,usa,20240419-130-39851,0.29
9,A3,5,0,banana,usa,20240419-130-39851,0.74
9,MY,6,61,banana,usa,20240419-130-39851,1
9,A2,7,0,banana,usa,20240419-130-39851,0.69
9,DC,8,0,banana,usa,20240419-130-39851,0.33
9,DH,9,0,banana,usa,20240419-130-39851,0.27
9,BK,10,0,banana,usa,20240419-130-39851,0.71
9,SC,11,0,banana,usa,20240419-130-39851,0.67
9,LY,12,89,banana,usa,20240419-130-39851,0.23
9,MO,13,37,banana,usa,20240419-130-39851,0.73
9,A1,14,0,banana,usa,20240419-130-39851,0.76
9,DY,15,35,banana,usa,20240419-130-39851,0.26
9,LG,16,0,banana,usa,20240419-130-39851,0.32
9,MR,17,0,banana,usa,20240419-130-39851,0.71
9,DO,18,55,banana,usa,20240419-130-39851,0.74
9,SG,19,0,banana,usa,20240419-130-39851,0.71
9,MB,20,0,banana,usa,20240419-130-39851,0.61
9,MG,21,0,banana,usa,20240419-130-39851,0.79
9,DP,22,0,banana,usa,20240419-130-39851,0.2
9,MP,23,0,banana,usa,20240419-130-39851,0.68
9,LH,24,0,banana,usa,20240419-130-39851,0.26
9,LP,25,0,banana,usa,20240419-130-39851,0.73
9,DB,26,0,banana,usa,20240419-130-39851,0.66
9,WH,27,0,banana,usa,20240419-130-39851,0.22
9,MH,28,0,banana,usa,20240419-130-39851,0.32
9,DG,29,0,banana,usa,20240419-130-39851,0.71
9,SO,30,0,banana,usa,20240419-130-39851,0.69
9,LC,31,0,banana,usa,20240419-130-39851,0.75
9,SB,32,0,banana,usa,20240419-130-39851,0.78
9,SY,33,100,banana,usa,20240419-130-39851,0.25
9,SR,34,0,banana,usa,20240419-130-39851,0.72
9,SH,35,0,banana,usa,20240419-130-39851,0.22
9,MC,36,0,banana,usa,20240419-130-39851,0.33
9,SP,37,0,banana,usa,20240419-130-39851,0.67
10,MC,1,0,sandstorm,usa,20240419-130-39851,0.93
10,DR,2,63,sandstorm,usa,20240419-130-39851,0.81
10,LR,3,0,sandstorm,usa,20240419-130-39851,0.67
10,A2,4,56,sandstorm,usa,20240419-130-39851,0.81
10,DP,5,0,sandstorm,usa,20240419-130-39851,0.82
10,LG,6,1,sandstorm,usa,20240419-130-39851,0.74
10,SH,7,0,sandstorm,usa,20240419-130-39851,0.76
10,WH,8,39,sandstorm,usa,20240419-130-39851,0.81
10,A1,9,57,sandstorm,usa,20240419-130-39851,0.96
10,A3,10,57,sandstorm,usa,20240419-130-39851,0.93
10,SY,11,35,sandstorm,usa,20240419-130-39851,0.96
10,MP,12,0,sandstorm,usa,20240419-130-39851,0.61
10,LC,13,0,sandstorm,usa,20240419-130-39851,0.79
10,SB,14,0,sandstorm,usa,20240419-130-39851,0.73
10,DO,15,69,sandstorm,usa,20240419-130-39851,0.81
10,MG,16,0,sandstorm,usa,20240419-130-39851,0.79
10,SO,17,0,sandstorm,usa,20240419-130-39851,0.63
10,MO,18,64,sandstorm,usa,20240419-130-39851,0.81
10,MB,19,0,sandstorm,usa,20240419-130-39851,0.94
10,DB,20,0,sandstorm,usa,20240419-130-39851,0.8
10,MH,21,0,sandstorm,usa,20240419-130-39851,0.8
10,SG,22,0,sandstorm,usa,20240419-130-39851,0.89
10,LY,23,83,sandstorm,usa,20240419-130-39851,0.81
10,DH,24,0,sandstorm,usa,20240419-130-39851,0.88
10,SR,25,0,sandstorm,usa,20240419-130-39851,0.88
10,LP,26,0,sandstorm,usa,20240419-130-39851,0.76
10,MY,27,100,sandstorm,usa,20240419-130-39851,0.65
10,LO,28,91,sandstorm,usa,20240419-130-39851,0.82
10,LB,29,0,sandstorm,usa,20240419-130-39851,0.93
10,DG,30,0,sandstorm,usa,20240419-130-39851,0.86
10,MR,31,0,sandstorm,usa,20240419-130-39851,0.69
10,DY,32,38,sandstorm,usa,20240419-130-39851,0.7
10,LH,33,0,sandstorm,usa,20240419-130-39851,0.85
10,SC,34,0,sandstorm,usa,20240419-130-39851,0.83
10,SP,35,0,sandstorm,usa,20240419-130-39851,0.79
10,BK,36,54,sandstorm,usa,20240419-130-39851,0.71
10,DC,37,0,sandstorm,usa,20240419-130-39851,0.8
11,LH,1,0,lightning,usa,20240419-130-39851,0.61
11,SC,2,59,lightning,usa,20240419-130-39851,0.34
11,A3,3,53,lightning,usa,20240419-130-39851,0.63
11,WH,4,100,lightning,usa,20240419-130-39851,0.65
11,LR,5,0,lightning,usa,20240419-130-39851,0.65
11,LC,6,55,lightning,usa,20240419-130-39851,0.65
11,SH,7,0,lightning,usa,20240419-130-39851,0.71
11,SB,8,63,lightning,usa,20240419-130-39851,0.69
11,DP,9,0,lightning,usa,20240419-130-39851,0.68
11,DC,10,0,lightning,usa,20240419-130-39851,0.68
11,DB,11,42,lightning,usa,20240419-130-39851,0.71
11,BK,12,39,lightning,usa,20240419-130-39851,0.71
11,A1,13,46,lightning,usa,20240419-130-39851,0.66
11,MC,14,0,lightning,usa,20240419-130-39851,0.74
11,MO,15,0,lightning,usa,20240419-130-39851,0.72
11,MP,16,0,lightning,usa,20240419-130-39851,0.82
11,LB,17,52,lightning,usa,20240419-130-39851,0.73
11,DO,18,0,lightning,usa,20240419-130-39851,0.76
11,MB,19,0,lightning,usa,20240419-130-39851,0.75
11,MG,20,0,lightning,usa,20240419-130-39851,0.72
11,SY,21,100,lightning,usa,20240419-130-39851,0.65
11,DR,22,0,lightning,usa,20240419-130-39851,0.73
11,MH,23,0,lightning,usa,20240419-130-39851,0.72
11,DY,24,0,lightning,usa,20240419-130-39851,0.77
11,SO,25,0,lightning,usa,20240419-130-39851,0.81
11,MR,26,0,lightning,usa,20240419-130-39851,0.7
11,MY,27,0,lightning,usa,20240419-130-39851,0.71
11,SP,28,0,lightning,usa,20240419-130-39851,0.69
11,LP,29,0,lightning,usa,20240419-130-39851,0.32
11,LY,30,52,lightning,usa,20240419-130-39851,0.66
11,DG,31,0,lightning,usa,20240419-130-39851,0.72
11,SR,32,0,lightning,usa,20240419-130-39851,0.66
11,DH,33,0,lightning,usa,20240419-130-39851,0.68
11,A2,34,53,lightning,usa,20240419-130-39851,0.34
11,SG,35,0,lightning,usa,20240419-130-39851,0.63
11,LG,36,52,lightning,usa,20240419-130-39851,0.84
11,LO,37,0,lightning,usa,20240419-130-39851,0.85
12,MP,1,0,tree,usa,20240419-130-39851,0.7
12,DB,2,45,tree,usa,20240419-130-39851,0.72
12,MR,3,0,tree,usa,20240419-130-39851,0.79
12,SO,4,1,tree,usa,20240419-130-39851,0.72
12,LO,5,0,tree,usa,20240419-130-39851,0.62
12,LB,6,38,tree,usa,20240419-130-39851,0.33
12,SG,7,54,tree,usa,20240419-130-39851,0.33
12,LP,8,0,tree,usa,20240419-130-39851,0.68
12,SB,9,28,tree,usa,20240419-130-39851,0.7
12,DC,10,34,tree,usa,20240419-130-39851,0.74
12,SY,11,0,tree,usa,20240419-130-39851,0.73
12,DG,12,100,tree,usa,20240419-130-39851,0.72
12,DO,13,100,tree,usa,20240419-130-39851,0.73
12,SR,14,0,tree,usa,20240419-130-39851,0.71
12,MB,15,30,tree,usa,20240419-130-39851,0.7
12,SC,16,0,tree,usa,20240419-130-39851,0.65
12,A2,17,0,tree,usa,20240419-130-39851,0.37
12,LR,18,0,tree,usa,20240419-130-39851,0.62
12,MO,19,0,tree,usa,20240419-130-39851,0.37
12,DP,20,0,tree,usa,20240419-130-39851,0.63
12,SH,21,0,tree,usa,20240419-130-39851,0.6
12,MH,22,67,tree,usa,20240419-130-39851,0.63
12,BK,23,0,tree,usa,20240419-130-39851,0.6
12,DR,24,0,tree,usa,20240419-130-39851,0.61
12,DY,25,24,tree,usa,20240419-130-39851,0.62
12,A1,26,0,tree,usa,20240419-130-39851,0.58
12,MC,27,0,tree,usa,20240419-130-39851,0.58
12,MY,28,23,tree,usa,20240419-130-39851,0.39
12,MG,29,54,tree,usa,20240419-130-39851,0.39
12,LG,30,14,tree,usa,20240419-130-39851,0.61
12,SP,31,0,tree,usa,20240419-130-39851,0.64
12,WH,32,0,tree,usa,20240419-130-39851,0.61
12,LH,33,26,tree,usa,20240419-130-39851,0.58
12,LC,34,1,tree,usa,20240419-130-39851,0.58
12,A3,35,0,tree,usa,20240419-130-39851,0.63
12,DH,36,89,tree,usa,20240419-130-39851,0.68
12,LY,37,0,tree,usa,20240419-130-39851,0.37
13,DO,1,0,peace,usa,20240419-130-39851,0.65
13,MY,2,21,peace,usa,20240419-130-39851,0.44
13,LO,3,34,peace,usa,20240419-130-39851,0.61
13,MH,4,86,peace,usa,20240419-130-39851,0.6
13,BK,5,0,peace,usa,20240419-130-39851,0.54
13,SH,6,13,peace,usa,20240419-130-39851,0.66
13,LY,7,66,peace,usa,20240419-130-39851,0.62
13,DH,8,36,peace,usa,20240419-130-39851,0.66
13,DP,9,0,peace,usa,20240419-130-39851,0.66
13,SB,10,90,peace,usa,20240419-130-39851,0.65
13,DB,11,75,peace,usa,20240419-130-39851,0.64
13,DY,12,0,peace,usa,20240419-130-39851,0.64
13,SO,13,15,peace,usa,20240419-130-39851,0.63
13,LP,14,60,peace,usa,20240419-130-39851,0.66
13,MO,15,0,peace,usa,20240419-130-39851,0.64
13,MP,16,55,peace,usa,20240419-130-39851,0.65
13,DC,17,73,peace,usa,20240419-130-39851,0.71
13,LH,18,61,peace,usa,20240419-130-39851,0.65
13,WH,19,0,peace,usa,20240419-130-39851,0.65
13,SR,20,0,peace,usa,20240419-130-39851,0.66
13,LR,21,59,peace,usa,20240419-130-39851,0.58
13,MB,22,68,peace,usa,20240419-130-39851,0.62
13,SC,23,18,peace,usa,20240419-130-39851,0.61
13,A2,24,0,peace,usa,20240419-130-39851,0.64
13,SG,25,5,peace,usa,20240419-130-39851,0.64
13,A1,26,0,peace,usa,20240419-130-39851,0.59
13,MR,27,34,peace,usa,20240419-130-39851,0.65
13,MG,28,61,peace,usa,20240419-130-39851,0.62
13,LB,29,100,peace,usa,20240419-130-39851,0.71
13,SP,30,0,peace,usa,20240419-130-39851,0.69
13,DR,31,0,peace,usa,20240419-130-39851,0.67
13,DG,32,68,peace,usa,20240419-130-39851,0.62
13,MC,33,65,peace,usa,20240419-130-39851,0.68
13,LG,34,55,peace,usa,20240419-130-39851,0.55
13,LC,35,59,peace,usa,20240419-130-39851,0.58
13,A3,36,23,peace,usa,20240419-130-39851,0.67
13,SY,37,34,peace,usa,20240419-130-39851,0.64
14,SG,1,81,sick,usa,20240419-130-39851,0.24
14,DP,2,53,sick,usa,20240419-130-39851,0.77
14,LY,3,37,sick,usa,20240419-130-39851,0.73
14,BK,4,0,sick,usa,20240419-130-39851,0.72
14,MG,5,63,sick,usa,20240419-130-39851,0.65
14,MH,6,87,sick,usa,20240419-130-39851,0.67
14,MO,7,0,sick,usa,20240419-130-39851,0.23
14,DO,8,57,sick,usa,20240419-130-39851,0.64
14,LG,9,42,sick,usa,20240419-130-39851,0.22
14,DG,10,64,sick,usa,20240419-130-39851,0.76
14,A1,11,0,sick,usa,20240419-130-39851,0.73
14,SR,12,0,sick,usa,20240419-130-39851,0.7
14,SO,13,0,sick,usa,20240419-130-39851,0.71
14,LP,14,0,sick,usa,20240419-130-39851,0.28
14,WH,15,0,sick,usa,20240419-130-39851,0.26
14,MP,16,0,sick,usa,20240419-130-39851,0.24
14,DB,17,0,sick,usa,20240419-130-39851,0.7
14,LO,18,31,sick,usa,20240419-130-39851,0.21
14,DY,19,100,sick,usa,20240419-130-39851,0.29
14,MC,20,0,sick,usa,20240419-130-39851,0.31
14,MB,21,0,sick,usa,20240419-130-39851,0.23
14,LH,22,60,sick,usa,20240419-130-39851,0.31
14,SB,23,0,sick,usa,20240419-130-39851,0.33
14,DC,24,0,sick,usa,20240419-130-39851,0.32
14,MY,25,56,sick,usa,20240419-130-39851,0.32
14,SC,26,0,sick,usa,20240419-130-39851,0.77
14,LB,27,0,sick,usa,20240419-130-39851,0.64
14,SP,28,0,sick,usa,20240419-130-39851,0.18
14,DH,29,100,sick,usa,20240419-130-39851,0.21
14,A3,30,0,sick,usa,20240419-130-39851,0.74
14,LR,31,0,sick,usa,20240419-130-39851,0.28
14,DR,32,0,sick,usa,20240419-130-39851,0.4
14,A2,33,0,sick,usa,20240419-130-39851,0.71
