firstConceptsSet,trialidx,blockidx,answer,color,concept,ID,idx
"concrete",27,6,57,"SR","banana","20231122-2118-CON-qg0xvkrwk",212
"concrete",28,6,44,"MC","banana","20231122-2118-CON-qg0xvkrwk",213
"concrete",29,6,60,"DH","banana","20231122-2118-CON-qg0xvkrwk",214
"concrete",30,6,44,"LG","banana","20231122-2118-CON-qg0xvkrwk",215
"concrete",31,6,59,"DR","banana","20231122-2118-CON-qg0xvkrwk",216
"concrete",32,6,47,"DP","banana","20231122-2118-CON-qg0xvkrwk",217
"concrete",33,6,55.99999999999999,"LB","banana","20231122-2118-CON-qg0xvkrwk",218
"concrete",34,6,45,"SB","banana","20231122-2118-CON-qg0xvkrwk",219
"concrete",35,6,57.99999999999999,"MP","banana","20231122-2118-CON-qg0xvkrwk",220
"concrete",36,6,44,"LR","banana","20231122-2118-CON-qg0xvkrwk",221
"concrete",37,6,57.99999999999999,"DB","banana","20231122-2118-CON-qg0xvkrwk",222
"concrete",1,7,60,"SY","sad","20231122-2118-CON-qg0xvkrwk",223
"concrete",2,7,55.99999999999999,"LC","sad","20231122-2118-CON-qg0xvkrwk",224
"concrete",3,7,59,"LH","sad","20231122-2118-CON-qg0xvkrwk",225
"concrete",4,7,55.99999999999999,"SP","sad","20231122-2118-CON-qg0xvkrwk",226
"concrete",5,7,61.99999999999999,"SO","sad","20231122-2118-CON-qg0xvkrwk",227
"concrete",6,7,60.99999999999999,"LY","sad","20231122-2118-CON-qg0xvkrwk",228
"concrete",7,7,40.99999999999999,"LP","sad","20231122-2118-CON-qg0xvkrwk",229
"concrete",8,7,63,"DO","sad","20231122-2118-CON-qg0xvkrwk",230
"concrete",9,7,59,"MG","sad","20231122-2118-CON-qg0xvkrwk",231
"concrete",10,7,65,"WH","sad","20231122-2118-CON-qg0xvkrwk",232
"concrete",11,7,59,"BK","sad","20231122-2118-CON-qg0xvkrwk",233
"concrete",12,7,60,"DY","sad","20231122-2118-CON-qg0xvkrwk",234
"concrete",13,7,59,"DC","sad","20231122-2118-CON-qg0xvkrwk",235
"concrete",14,7,57.99999999999999,"SH","sad","20231122-2118-CON-qg0xvkrwk",236
"concrete",15,7,44,"MY","sad","20231122-2118-CON-qg0xvkrwk",237
"concrete",16,7,60,"MB","sad","20231122-2118-CON-qg0xvkrwk",238
"concrete",17,7,43,"A2","sad","20231122-2118-CON-qg0xvkrwk",239
"concrete",18,7,57,"DG","sad","20231122-2118-CON-qg0xvkrwk",240
"concrete",19,7,44,"LO","sad","20231122-2118-CON-qg0xvkrwk",241
"concrete",20,7,55.99999999999999,"A3","sad","20231122-2118-CON-qg0xvkrwk",242
"concrete",21,7,47,"MH","sad","20231122-2118-CON-qg0xvkrwk",243
"concrete",22,7,57,"MR","sad","20231122-2118-CON-qg0xvkrwk",244
"concrete",23,7,59,"SG","sad","20231122-2118-CON-qg0xvkrwk",245
"concrete",24,7,59,"SC","sad","20231122-2118-CON-qg0xvkrwk",246
"concrete",25,7,59,"MO","sad","20231122-2118-CON-qg0xvkrwk",247
"concrete",26,7,61.99999999999999,"A1","sad","20231122-2118-CON-qg0xvkrwk",248
"concrete",27,7,59,"SR","sad","20231122-2118-CON-qg0xvkrwk",249
"concrete",28,7,60,"MC","sad","20231122-2118-CON-qg0xvkrwk",250
"concrete",29,7,57,"DH","sad","20231122-2118-CON-qg0xvkrwk",251
"concrete",30,7,57,"LG","sad","20231122-2118-CON-qg0xvkrwk",252
"concrete",31,7,59,"DR","sad","20231122-2118-CON-qg0xvkrwk",253
"concrete",32,7,60.99999999999999,"DP","sad","20231122-2118-CON-qg0xvkrwk",254
"concrete",33,7,57,"LB","sad","20231122-2118-CON-qg0xvkrwk",255
"concrete",34,7,57,"SB","sad","20231122-2118-CON-qg0xvkrwk",256
"concrete",35,7,57,"MP","sad","20231122-2118-CON-qg0xvkrwk",257
"concrete",36,7,57,"LR","sad","20231122-2118-CON-qg0xvkrwk",258
"concrete",37,7,61.99999999999999,"DB","sad","20231122-2118-CON-qg0xvkrwk",259
"concrete",1,8,57,"SY","drought","20231122-2118-CON-qg0xvkrwk",260
"concrete",2,8,42,"LC","drought","20231122-2118-CON-qg0xvkrwk",261
"concrete",3,8,57,"LH","drought","20231122-2118-CON-qg0xvkrwk",262
"concrete",4,8,57,"SP","drought","20231122-2118-CON-qg0xvkrwk",263
"concrete",5,8,60,"SO","drought","20231122-2118-CON-qg0xvkrwk",264
"concrete",6,8,59,"LY","drought","20231122-2118-CON-qg0xvkrwk",265
"concrete",7,8,60.99999999999999,"LP","drought","20231122-2118-CON-qg0xvkrwk",266
"concrete",8,8,59,"DO","drought","20231122-2118-CON-qg0xvkrwk",267
"concrete",9,8,63,"MG","drought","20231122-2118-CON-qg0xvkrwk",268
"concrete",10,8,63,"WH","drought","20231122-2118-CON-qg0xvkrwk",269
"concrete",11,8,66.99999999999999,"BK","drought","20231122-2118-CON-qg0xvkrwk",270
"concrete",12,8,66,"DY","drought","20231122-2118-CON-qg0xvkrwk",271
"concrete",13,8,60,"DC","drought","20231122-2118-CON-qg0xvkrwk",272
"concrete",14,8,61.99999999999999,"SH","drought","20231122-2118-CON-qg0xvkrwk",273
"concrete",15,8,64,"MY","drought","20231122-2118-CON-qg0xvkrwk",274
"concrete",16,8,59,"MB","drought","20231122-2118-CON-qg0xvkrwk",275
"concrete",17,8,60.99999999999999,"A2","drought","20231122-2118-CON-qg0xvkrwk",276
"concrete",18,8,57.99999999999999,"DG","drought","20231122-2118-CON-qg0xvkrwk",277
"concrete",19,8,61.99999999999999,"LO","drought","20231122-2118-CON-qg0xvkrwk",278
"concrete",20,8,61.99999999999999,"A3","drought","20231122-2118-CON-qg0xvkrwk",279
"concrete",21,8,64,"MH","drought","20231122-2118-CON-qg0xvkrwk",280
"concrete",22,8,66,"MR","drought","20231122-2118-CON-qg0xvkrwk",281
"concrete",23,8,66,"SG","drought","20231122-2118-CON-qg0xvkrwk",282
"concrete",24,8,64,"SC","drought","20231122-2118-CON-qg0xvkrwk",283
"concrete",25,8,59,"MO","drought","20231122-2118-CON-qg0xvkrwk",284
"concrete",26,8,60,"A1","drought","20231122-2118-CON-qg0xvkrwk",285
"concrete",27,8,57.99999999999999,"SR","drought","20231122-2118-CON-qg0xvkrwk",286
"concrete",28,8,57.99999999999999,"MC","drought","20231122-2118-CON-qg0xvkrwk",287
"concrete",29,8,64,"DH","drought","20231122-2118-CON-qg0xvkrwk",288
"concrete",30,8,65,"LG","drought","20231122-2118-CON-qg0xvkrwk",289
"concrete",31,8,61.99999999999999,"DR","drought","20231122-2118-CON-qg0xvkrwk",290
"concrete",32,8,63,"DP","drought","20231122-2118-CON-qg0xvkrwk",291
"concrete",33,8,64,"LB","drought","20231122-2118-CON-qg0xvkrwk",292
"concrete",34,8,64,"SB","drought","20231122-2118-CON-qg0xvkrwk",293
"concrete",35,8,42,"MP","drought","20231122-2118-CON-qg0xvkrwk",294
"concrete",36,8,61.99999999999999,"LR","drought","20231122-2118-CON-qg0xvkrwk",295
"concrete",37,8,43,"DB","drought","20231122-2118-CON-qg0xvkrwk",296
"abstract",1,1,68,"LY","happy","20231122-2139-ABS-8lxayo5",1
"abstract",2,1,59,"MP","happy","20231122-2139-ABS-8lxayo5",2
"abstract",3,1,55.99999999999999,"LG","happy","20231122-2139-ABS-8lxayo5",3
"abstract",4,1,55.99999999999999,"LP","happy","20231122-2139-ABS-8lxayo5",4
"abstract",5,1,66,"SG","happy","20231122-2139-ABS-8lxayo5",5
"abstract",6,1,0,"MR","happy","20231122-2139-ABS-8lxayo5",6
"abstract",7,1,64,"LH","happy","20231122-2139-ABS-8lxayo5",7
"abstract",8,1,0,"SR","happy","20231122-2139-ABS-8lxayo5",8
"abstract",9,1,11,"DP","happy","20231122-2139-ABS-8lxayo5",9
"abstract",10,1,28.999999999999996,"MB","happy","20231122-2139-ABS-8lxayo5",10
"abstract",11,1,38,"DH","happy","20231122-2139-ABS-8lxayo5",11
"abstract",12,1,40.99999999999999,"WH","happy","20231122-2139-ABS-8lxayo5",12
"abstract",13,1,40.99999999999999,"A3","happy","20231122-2139-ABS-8lxayo5",13
"abstract",14,1,21,"A1","happy","20231122-2139-ABS-8lxayo5",14
"abstract",15,1,43,"DY","happy","20231122-2139-ABS-8lxayo5",15
"abstract",16,1,33,"MO","happy","20231122-2139-ABS-8lxayo5",16
"abstract",17,1,13,"SP","happy","20231122-2139-ABS-8lxayo5",17
"abstract",18,1,60,"LB","happy","20231122-2139-ABS-8lxayo5",18
"abstract",19,1,74,"MY","happy","20231122-2139-ABS-8lxayo5",19
"abstract",20,1,22,"DO","happy","20231122-2139-ABS-8lxayo5",20
"abstract",21,1,54,"SY","happy","20231122-2139-ABS-8lxayo5",21
"abstract",22,1,57.99999999999999,"MH","happy","20231122-2139-ABS-8lxayo5",22
"abstract",23,1,57,"SH","happy","20231122-2139-ABS-8lxayo5",23
"abstract",24,1,42,"MC","happy","20231122-2139-ABS-8lxayo5",24
"abstract",25,1,38,"LC","happy","20231122-2139-ABS-8lxayo5",25
"abstract",26,1,0,"DR","happy","20231122-2139-ABS-8lxayo5",26
"abstract",27,1,0,"BK","happy","20231122-2139-ABS-8lxayo5",27
"abstract",28,1,80,"SB","happy","20231122-2139-ABS-8lxayo5",28
"abstract",29,1,13,"A2","happy","20231122-2139-ABS-8lxayo5",29
"abstract",30,1,33,"SC","happy","20231122-2139-ABS-8lxayo5",30
"abstract",31,1,45,"LO","happy","20231122-2139-ABS-8lxayo5",31
"abstract",32,1,30.999999999999996,"LR","happy","20231122-2139-ABS-8lxayo5",32
"abstract",33,1,61.99999999999999,"SO","happy","20231122-2139-ABS-8lxayo5",33
"abstract",34,1,66,"MG","happy","20231122-2139-ABS-8lxayo5",34
"abstract",35,1,0,"DC","happy","20231122-2139-ABS-8lxayo5",35
"abstract",36,1,13.999999999999998,"DB","happy","20231122-2139-ABS-8lxayo5",36
"abstract",37,1,37,"DG","happy","20231122-2139-ABS-8lxayo5",37
"abstract",1,2,55.99999999999999,"LY","mango","20231122-2139-ABS-8lxayo5",38
"abstract",2,2,0,"MP","mango","20231122-2139-ABS-8lxayo5",39
"abstract",3,2,17,"LG","mango","20231122-2139-ABS-8lxayo5",40
"abstract",4,2,8,"LP","mango","20231122-2139-ABS-8lxayo5",41
"abstract",5,2,60.99999999999999,"SG","mango","20231122-2139-ABS-8lxayo5",42
"abstract",6,2,21,"MR","mango","20231122-2139-ABS-8lxayo5",43
"abstract",7,2,55,"LH","mango","20231122-2139-ABS-8lxayo5",44
"abstract",8,2,15,"SR","mango","20231122-2139-ABS-8lxayo5",45
"abstract",9,2,0,"DP","mango","20231122-2139-ABS-8lxayo5",46
"abstract",10,2,0,"MB","mango","20231122-2139-ABS-8lxayo5",47
"abstract",11,2,54,"DH","mango","20231122-2139-ABS-8lxayo5",48
"abstract",12,2,19,"WH","mango","20231122-2139-ABS-8lxayo5",49
"abstract",13,2,17,"A3","mango","20231122-2139-ABS-8lxayo5",50
"abstract",14,2,0,"A1","mango","20231122-2139-ABS-8lxayo5",51
"abstract",15,2,52.99999999999999,"DY","mango","20231122-2139-ABS-8lxayo5",52
"abstract",16,2,64,"MO","mango","20231122-2139-ABS-8lxayo5",53
"abstract",17,2,0,"SP","mango","20231122-2139-ABS-8lxayo5",54
"abstract",18,2,6,"LB","mango","20231122-2139-ABS-8lxayo5",55
"abstract",19,2,86.99999999999999,"MY","mango","20231122-2139-ABS-8lxayo5",56
"abstract",20,2,47,"DO","mango","20231122-2139-ABS-8lxayo5",57
"abstract",21,2,85,"SY","mango","20231122-2139-ABS-8lxayo5",58
"abstract",22,2,60.99999999999999,"MH","mango","20231122-2139-ABS-8lxayo5",59
"abstract",23,2,78,"SH","mango","20231122-2139-ABS-8lxayo5",60
"abstract",24,2,17.999999999999996,"MC","mango","20231122-2139-ABS-8lxayo5",61
"abstract",25,2,17,"LC","mango","20231122-2139-ABS-8lxayo5",62
"abstract",26,2,11,"DR","mango","20231122-2139-ABS-8lxayo5",63
"abstract",27,2,32,"BK","mango","20231122-2139-ABS-8lxayo5",64
"abstract",28,2,20,"SB","mango","20231122-2139-ABS-8lxayo5",65
"abstract",29,2,6.999999999999999,"A2","mango","20231122-2139-ABS-8lxayo5",66
"abstract",30,2,0,"SC","mango","20231122-2139-ABS-8lxayo5",67
"abstract",31,2,60,"LO","mango","20231122-2139-ABS-8lxayo5",68
"abstract",32,2,30,"LR","mango","20231122-2139-ABS-8lxayo5",69
"abstract",33,2,100,"SO","mango","20231122-2139-ABS-8lxayo5",70
"abstract",34,2,55.99999999999999,"MG","mango","20231122-2139-ABS-8lxayo5",71
"abstract",35,2,17,"DC","mango","20231122-2139-ABS-8lxayo5",72
"abstract",36,2,0,"DB","mango","20231122-2139-ABS-8lxayo5",73
"abstract",37,2,55,"DG","mango","20231122-2139-ABS-8lxayo5",74
"abstract",1,3,70,"LY","banana","20231122-2139-ABS-8lxayo5",75
"abstract",2,3,27,"MP","banana","20231122-2139-ABS-8lxayo5",76
"abstract",3,3,43,"LG","banana","20231122-2139-ABS-8lxayo5",77
"abstract",4,3,20,"LP","banana","20231122-2139-ABS-8lxayo5",78
"abstract",5,3,60,"SG","banana","20231122-2139-ABS-8lxayo5",79
"abstract",6,3,16,"MR","banana","20231122-2139-ABS-8lxayo5",80
"abstract",7,3,57,"LH","banana","20231122-2139-ABS-8lxayo5",81
"abstract",8,3,27.999999999999996,"SR","banana","20231122-2139-ABS-8lxayo5",82
"abstract",9,3,13.999999999999998,"DP","banana","20231122-2139-ABS-8lxayo5",83
"abstract",10,3,26,"MB","banana","20231122-2139-ABS-8lxayo5",84
"abstract",11,3,55,"DH","banana","20231122-2139-ABS-8lxayo5",85
"abstract",12,3,20,"WH","banana","20231122-2139-ABS-8lxayo5",86
"abstract",13,3,20,"A3","banana","20231122-2139-ABS-8lxayo5",87
"abstract",14,3,0,"A1","banana","20231122-2139-ABS-8lxayo5",88
"abstract",15,3,60.99999999999999,"DY","banana","20231122-2139-ABS-8lxayo5",89
"abstract",16,3,38,"MO","banana","20231122-2139-ABS-8lxayo5",90
"abstract",17,3,17.999999999999996,"SP","banana","20231122-2139-ABS-8lxayo5",91
"abstract",18,3,0,"LB","banana","20231122-2139-ABS-8lxayo5",92
"abstract",19,3,69,"MY","banana","20231122-2139-ABS-8lxayo5",93
"abstract",20,3,59,"DO","banana","20231122-2139-ABS-8lxayo5",94
"abstract",21,3,55,"SY","banana","20231122-2139-ABS-8lxayo5",95
"abstract",22,3,64,"MH","banana","20231122-2139-ABS-8lxayo5",96
"abstract",23,3,78,"SH","banana","20231122-2139-ABS-8lxayo5",97
"abstract",24,3,37,"MC","banana","20231122-2139-ABS-8lxayo5",98
"abstract",25,3,27,"LC","banana","20231122-2139-ABS-8lxayo5",99
"abstract",26,3,0,"DR","banana","20231122-2139-ABS-8lxayo5",100
"abstract",27,3,0,"BK","banana","20231122-2139-ABS-8lxayo5",101
"abstract",28,3,5,"SB","banana","20231122-2139-ABS-8lxayo5",102
"abstract",29,3,8,"A2","banana","20231122-2139-ABS-8lxayo5",103
"abstract",30,3,15,"SC","banana","20231122-2139-ABS-8lxayo5",104
"abstract",31,3,57,"LO","banana","20231122-2139-ABS-8lxayo5",105
"abstract",32,3,55,"LR","banana","20231122-2139-ABS-8lxayo5",106
"abstract",33,3,81,"SO","banana","20231122-2139-ABS-8lxayo5",107
"abstract",34,3,60,"MG","banana","20231122-2139-ABS-8lxayo5",108
"abstract",35,3,27.999999999999996,"DC","banana","20231122-2139-ABS-8lxayo5",109
"abstract",36,3,21,"DB","banana","20231122-2139-ABS-8lxayo5",110
"abstract",37,3,57,"DG","banana","20231122-2139-ABS-8lxayo5",111
"abstract",1,4,55.99999999999999,"LY","safety","20231122-2139-ABS-8lxayo5",112
"abstract",2,4,60,"MP","safety","20231122-2139-ABS-8lxayo5",113
"abstract",3,4,60,"LG","safety","20231122-2139-ABS-8lxayo5",114
"abstract",4,4,60.99999999999999,"LP","safety","20231122-2139-ABS-8lxayo5",115
"abstract",5,4,75,"SG","safety","20231122-2139-ABS-8lxayo5",116
"abstract",6,4,22,"MR","safety","20231122-2139-ABS-8lxayo5",117
"abstract",7,4,68,"LH","safety","20231122-2139-ABS-8lxayo5",118
"abstract",8,4,24,"SR","safety","20231122-2139-ABS-8lxayo5",119
"abstract",9,4,0,"DP","safety","20231122-2139-ABS-8lxayo5",120
"abstract",10,4,26,"MB","safety","20231122-2139-ABS-8lxayo5",121
"abstract",11,4,73,"DH","safety","20231122-2139-ABS-8lxayo5",122
"abstract",12,4,61.99999999999999,"WH","safety","20231122-2139-ABS-8lxayo5",123
"abstract",13,4,39,"A3","safety","20231122-2139-ABS-8lxayo5",124
"abstract",14,4,35,"A1","safety","20231122-2139-ABS-8lxayo5",125
"abstract",15,4,76,"DY","safety","20231122-2139-ABS-8lxayo5",126
"abstract",16,4,60,"MO","safety","20231122-2139-ABS-8lxayo5",127
"abstract",17,4,0,"SP","safety","20231122-2139-ABS-8lxayo5",128
"abstract",18,4,0,"LB","safety","20231122-2139-ABS-8lxayo5",129
"abstract",19,4,61.99999999999999,"MY","safety","20231122-2139-ABS-8lxayo5",130
"abstract",20,4,57.99999999999999,"DO","safety","20231122-2139-ABS-8lxayo5",131
"abstract",21,4,5,"SY","safety","20231122-2139-ABS-8lxayo5",132
"abstract",22,4,57,"MH","safety","20231122-2139-ABS-8lxayo5",133
"abstract",23,4,0,"SH","safety","20231122-2139-ABS-8lxayo5",134
"abstract",24,4,17,"MC","safety","20231122-2139-ABS-8lxayo5",135
"abstract",25,4,35,"LC","safety","20231122-2139-ABS-8lxayo5",136
"abstract",26,4,0,"DR","safety","20231122-2139-ABS-8lxayo5",137
"abstract",27,4,0,"BK","safety","20231122-2139-ABS-8lxayo5",138
"abstract",28,4,20,"SB","safety","20231122-2139-ABS-8lxayo5",139
"abstract",29,4,24,"A2","safety","20231122-2139-ABS-8lxayo5",140
"abstract",30,4,27,"SC","safety","20231122-2139-ABS-8lxayo5",141
"abstract",31,4,57.99999999999999,"LO","safety","20231122-2139-ABS-8lxayo5",142
"abstract",32,4,27,"LR","safety","20231122-2139-ABS-8lxayo5",143
"abstract",33,4,63,"SO","safety","20231122-2139-ABS-8lxayo5",144
"abstract",34,4,64,"MG","safety","20231122-2139-ABS-8lxayo5",145
"abstract",35,4,22,"DC","safety","20231122-2139-ABS-8lxayo5",146
"abstract",36,4,0,"DB","safety","20231122-2139-ABS-8lxayo5",147
"abstract",37,4,63,"DG","safety","20231122-2139-ABS-8lxayo5",148
"abstract",1,5,0,"LY","angry","20231122-2139-ABS-8lxayo5",149
"abstract",2,5,17.999999999999996,"MP","angry","20231122-2139-ABS-8lxayo5",150
"abstract",3,5,13.999999999999998,"LG","angry","20231122-2139-ABS-8lxayo5",151
"abstract",4,5,3.999999999999999,"LP","angry","20231122-2139-ABS-8lxayo5",152
"abstract",5,5,30.999999999999996,"SG","angry","20231122-2139-ABS-8lxayo5",153
"abstract",6,5,81.99999999999999,"MR","angry","20231122-2139-ABS-8lxayo5",154
"abstract",7,5,30,"LH","angry","20231122-2139-ABS-8lxayo5",155
"abstract",8,5,100,"SR","angry","20231122-2139-ABS-8lxayo5",156
"abstract",9,5,100,"DP","angry","20231122-2139-ABS-8lxayo5",157
"abstract",10,5,21,"MB","angry","20231122-2139-ABS-8lxayo5",158
"abstract",11,5,0,"DH","angry","20231122-2139-ABS-8lxayo5",159
"abstract",12,5,0,"WH","angry","20231122-2139-ABS-8lxayo5",160
"abstract",13,5,22.999999999999996,"A3","angry","20231122-2139-ABS-8lxayo5",161
"abstract",14,5,68,"A1","angry","20231122-2139-ABS-8lxayo5",162
"abstract",15,5,38,"DY","angry","20231122-2139-ABS-8lxayo5",163
"abstract",16,5,35,"MO","angry","20231122-2139-ABS-8lxayo5",164
"abstract",17,5,30.999999999999996,"SP","angry","20231122-2139-ABS-8lxayo5",165
"abstract",18,5,24,"LB","angry","20231122-2139-ABS-8lxayo5",166
"abstract",19,5,13,"MY","angry","20231122-2139-ABS-8lxayo5",167
"abstract",20,5,73,"DO","angry","20231122-2139-ABS-8lxayo5",168
"abstract",21,5,10,"SY","angry","20231122-2139-ABS-8lxayo5",169
"abstract",22,5,25,"MH","angry","20231122-2139-ABS-8lxayo5",170
"abstract",23,5,0,"SH","angry","20231122-2139-ABS-8lxayo5",171
"abstract",24,5,22.999999999999996,"MC","angry","20231122-2139-ABS-8lxayo5",172
"abstract",25,5,17.999999999999996,"LC","angry","20231122-2139-ABS-8lxayo5",173
"abstract",26,5,100,"DR","angry","20231122-2139-ABS-8lxayo5",174
"abstract",27,5,100,"BK","angry","20231122-2139-ABS-8lxayo5",175
"abstract",28,5,38,"SB","angry","20231122-2139-ABS-8lxayo5",176
"abstract",29,5,55.99999999999999,"A2","angry","20231122-2139-ABS-8lxayo5",177
"abstract",30,5,40,"SC","angry","20231122-2139-ABS-8lxayo5",178
"abstract",31,5,22.999999999999996,"LO","angry","20231122-2139-ABS-8lxayo5",179
"abstract",32,5,60,"LR","angry","20231122-2139-ABS-8lxayo5",180
"abstract",33,5,17,"SO","angry","20231122-2139-ABS-8lxayo5",181
"abstract",34,5,12,"MG","angry","20231122-2139-ABS-8lxayo5",182
"abstract",35,5,70,"DC","angry","20231122-2139-ABS-8lxayo5",183
"abstract",36,5,86,"DB","angry","20231122-2139-ABS-8lxayo5",184
"abstract",37,5,60.99999999999999,"DG","angry","20231122-2139-ABS-8lxayo5",185
"abstract",1,6,20,"LY","sad","20231122-2139-ABS-8lxayo5",186
"abstract",2,6,55.99999999999999,"MP","sad","20231122-2139-ABS-8lxayo5",187
"abstract",3,6,60,"LG","sad","20231122-2139-ABS-8lxayo5",188
"abstract",4,6,35.99999999999999,"LP","sad","20231122-2139-ABS-8lxayo5",189
"abstract",5,6,26,"SG","sad","20231122-2139-ABS-8lxayo5",190
"abstract",6,6,91.99999999999999,"MR","sad","20231122-2139-ABS-8lxayo5",191
"abstract",7,6,20,"LH","sad","20231122-2139-ABS-8lxayo5",192
"abstract",8,6,69,"SR","sad","20231122-2139-ABS-8lxayo5",193
"abstract",9,6,30,"DP","sad","20231122-2139-ABS-8lxayo5",194
"abstract",10,6,88,"MB","sad","20231122-2139-ABS-8lxayo5",195
"abstract",11,6,30,"DH","sad","20231122-2139-ABS-8lxayo5",196
"abstract",12,6,8,"WH","sad","20231122-2139-ABS-8lxayo5",197
"abstract",13,6,73,"A3","sad","20231122-2139-ABS-8lxayo5",198
"abstract",14,6,81.99999999999999,"A1","sad","20231122-2139-ABS-8lxayo5",199
"abstract",15,6,24,"DY","sad","20231122-2139-ABS-8lxayo5",200
"abstract",16,6,66,"MO","sad","20231122-2139-ABS-8lxayo5",201
"abstract",17,6,30.999999999999996,"SP","sad","20231122-2139-ABS-8lxayo5",202
"abstract",18,6,27.999999999999996,"LB","sad","20231122-2139-ABS-8lxayo5",203
"abstract",19,6,24,"MY","sad","20231122-2139-ABS-8lxayo5",204
"abstract",20,6,25,"DO","sad","20231122-2139-ABS-8lxayo5",205
"abstract",21,6,24,"SY","sad","20231122-2139-ABS-8lxayo5",206
"abstract",22,6,52.99999999999999,"MH","sad","20231122-2139-ABS-8lxayo5",207
"abstract",23,6,32,"SH","sad","20231122-2139-ABS-8lxayo5",208
"abstract",24,6,100,"MC","sad","20231122-2139-ABS-8lxayo5",209
"abstract",25,6,57.99999999999999,"LC","sad","20231122-2139-ABS-8lxayo5",210
"abstract",26,6,76,"DR","sad","20231122-2139-ABS-8lxayo5",211
"abstract",27,6,66.99999999999999,"BK","sad","20231122-2139-ABS-8lxayo5",212
"abstract",28,6,22.999999999999996,"SB","sad","20231122-2139-ABS-8lxayo5",213
"abstract",29,6,100,"A2","sad","20231122-2139-ABS-8lxayo5",214
"abstract",30,6,64,"SC","sad","20231122-2139-ABS-8lxayo5",215
"abstract",31,6,22,"LO","sad","20231122-2139-ABS-8lxayo5",216
"abstract",32,6,64,"LR","sad","20231122-2139-ABS-8lxayo5",217
"abstract",33,6,20,"SO","sad","20231122-2139-ABS-8lxayo5",218
"abstract",34,6,40,"MG","sad","20231122-2139-ABS-8lxayo5",219
"abstract",35,6,71,"DC","sad","20231122-2139-ABS-8lxayo5",220
"abstract",36,6,55.99999999999999,"DB","sad","20231122-2139-ABS-8lxayo5",221
"abstract",37,6,60.99999999999999,"DG","sad","20231122-2139-ABS-8lxayo5",222
"abstract",1,7,100,"LY","peace","20231122-2139-ABS-8lxayo5",223
"abstract",2,7,60.99999999999999,"MP","peace","20231122-2139-ABS-8lxayo5",224
"abstract",3,7,60,"LG","peace","20231122-2139-ABS-8lxayo5",225
"abstract",4,7,100,"LP","peace","20231122-2139-ABS-8lxayo5",226
"abstract",5,7,55.99999999999999,"SG","peace","20231122-2139-ABS-8lxayo5",227
"abstract",6,7,35.99999999999999,"MR","peace","20231122-2139-ABS-8lxayo5",228
"abstract",7,7,24,"LH","peace","20231122-2139-ABS-8lxayo5",229
"abstract",8,7,60,"SR","peace","20231122-2139-ABS-8lxayo5",230
"abstract",9,7,26,"DP","peace","20231122-2139-ABS-8lxayo5",231
"abstract",10,7,57.99999999999999,"MB","peace","20231122-2139-ABS-8lxayo5",232
"abstract",11,7,28.999999999999996,"DH","peace","20231122-2139-ABS-8lxayo5",233
"abstract",12,7,20,"WH","peace","20231122-2139-ABS-8lxayo5",234
"abstract",13,7,52.99999999999999,"A3","peace","20231122-2139-ABS-8lxayo5",235
"abstract",14,7,30,"A1","peace","20231122-2139-ABS-8lxayo5",236
"abstract",15,7,8.999999999999998,"DY","peace","20231122-2139-ABS-8lxayo5",237
"abstract",16,7,0,"MO","peace","20231122-2139-ABS-8lxayo5",238
"abstract",17,7,57.99999999999999,"SP","peace","20231122-2139-ABS-8lxayo5",239
"abstract",18,7,81.99999999999999,"LB","peace","20231122-2139-ABS-8lxayo5",240
"abstract",19,7,39,"MY","peace","20231122-2139-ABS-8lxayo5",241
"abstract",20,7,30,"DO","peace","20231122-2139-ABS-8lxayo5",242
"abstract",21,7,19,"SY","peace","20231122-2139-ABS-8lxayo5",243
"abstract",22,7,15,"MH","peace","20231122-2139-ABS-8lxayo5",244
"abstract",23,7,6,"SH","peace","20231122-2139-ABS-8lxayo5",245
"abstract",24,7,25,"MC","peace","20231122-2139-ABS-8lxayo5",246
"abstract",25,7,19,"LC","peace","20231122-2139-ABS-8lxayo5",247
"abstract",26,7,0,"DR","peace","20231122-2139-ABS-8lxayo5",248
"abstract",27,7,3,"BK","peace","20231122-2139-ABS-8lxayo5",249
"abstract",28,7,85,"SB","peace","20231122-2139-ABS-8lxayo5",250
"abstract",29,7,15,"A2","peace","20231122-2139-ABS-8lxayo5",251
"abstract",30,7,0,"SC","peace","20231122-2139-ABS-8lxayo5",252
"abstract",31,7,28.999999999999996,"LO","peace","20231122-2139-ABS-8lxayo5",253
"abstract",32,7,3,"LR","peace","20231122-2139-ABS-8lxayo5",254
"abstract",33,7,21,"SO","peace","20231122-2139-ABS-8lxayo5",255
"abstract",34,7,17,"MG","peace","20231122-2139-ABS-8lxayo5",256
"abstract",35,7,3.999999999999999,"DC","peace","20231122-2139-ABS-8lxayo5",257
"abstract",36,7,57.99999999999999,"DB","peace","20231122-2139-ABS-8lxayo5",258
"abstract",37,7,13.999999999999998,"DG","peace","20231122-2139-ABS-8lxayo5",259
"abstract",1,8,100,"LY","drought","20231122-2139-ABS-8lxayo5",260
"abstract",2,8,0,"MP","drought","20231122-2139-ABS-8lxayo5",261
"abstract",3,8,96,"LG","drought","20231122-2139-ABS-8lxayo5",262
"abstract",4,8,0,"LP","drought","20231122-2139-ABS-8lxayo5",263
