concept1,concept2,mgL_usH1,mgL_usH2,mgH_usH1,mgH_usH2,mgL_usL1,mgL_usL2,mgH_usL1,mgH_usL2
peach,death,MY,SH,SP,LR,SB,MC,SP,DG
peach,death,MY,SH,SP,LR,SB,SC,SP,DG
peach,death,MY,SH,SP,LR,SB,LC,SP,DG
peach,death,MY,SH,SP,LR,MH,SC,SP,DG
peach,death,MY,SH,SP,LR,LB,DO,SP,DG
peach,death,MY,SH,SP,LR,LB,MC,SP,DG
peach,death,MY,SH,SP,LR,LB,SR,SP,DG
peach,death,MY,SH,SP,LR,LB,LC,SP,DG
peach,death,MY,SH,SP,LR,DO,MC,SP,DG
peach,death,MY,SH,SP,LR,DO,SC,SP,DG
peach,death,MY,SH,SP,LR,DO,MB,SP,DG
peach,death,MY,SH,SP,LR,MG,LG,SP,DG
peach,death,MY,SH,SP,LR,LG,SH,SP,DG
peach,death,MY,SH,SP,LR,MC,SC,SP,DG
peach,death,MY,SH,SP,LR,SR,LC,SP,DG
peach,death,MY,SH,DP,LR,WH,A3,SP,DG
peach,death,MY,SH,DP,LR,MY,SO,SP,DG
peach,death,MY,SH,DP,LR,MY,MR,SP,DG
peach,death,MY,SH,DP,LR,DH,LB,SP,DG
peach,death,MY,SH,DP,LR,DH,SR,SP,DG
peach,death,MY,SH,DP,LR,DH,LC,SP,DG
peach,death,MY,SH,DP,LR,MO,LO,SP,DG
peach,death,MY,SH,DP,LR,DC,DY,SP,DG
peach,death,MY,SH,DP,LR,DC,LB,SP,DG
peach,death,MY,SH,DP,LR,DC,DO,SP,DG
peach,death,MY,SH,DP,LR,DY,LB,SP,DG
peach,death,MY,SH,DP,LR,DY,DO,SP,DG
peach,death,MY,SH,DP,LR,DY,MC,SP,DG
peach,death,MY,SH,DP,LR,DY,MB,SP,DG
peach,death,MY,SH,DP,LR,SB,LB,SP,DG
peach,death,MY,SH,DP,LR,SB,DO,SP,DG
peach,death,MY,SH,DP,LR,SB,MC,SP,DG
peach,death,MY,SH,DP,LR,SB,SC,SP,DG
peach,death,MY,SH,DP,LR,SB,LC,SP,DG
peach,death,MY,SH,DP,LR,MH,SC,SP,DG
peach,death,MY,SH,DP,LR,LB,DO,SP,DG
peach,death,MY,SH,DP,LR,LB,MC,SP,DG
peach,death,MY,SH,DP,LR,LB,SR,SP,DG
peach,death,MY,SH,DP,LR,LB,LC,SP,DG
peach,death,MY,SH,DP,LR,DO,MC,SP,DG
peach,death,MY,SH,DP,LR,DO,SC,SP,DG
peach,death,MY,SH,DP,LR,DO,MB,SP,DG
peach,death,MY,SH,DP,LR,MG,LG,SP,DG
peach,death,MY,SH,DP,LR,LG,SH,SP,DG
peach,death,MY,SH,DP,LR,MC,SC,SP,DG
peach,death,MY,SH,DP,LR,SR,LC,SP,DG
peach,death,MY,SH,DR,BK,WH,A3,SP,DG
peach,death,MY,SH,DR,BK,MY,SO,SP,DG
peach,death,MY,SH,DR,BK,MY,MR,SP,DG
peach,death,MY,SH,DR,BK,DH,LB,SP,DG
peach,death,MY,SH,DR,BK,DH,SR,SP,DG
peach,death,MY,SH,DR,BK,DH,LC,SP,DG
peach,death,MY,SH,DR,BK,MO,LO,SP,DG
peach,death,MY,SH,DR,BK,DC,DY,SP,DG
peach,death,MY,SH,DR,BK,DC,LB,SP,DG
peach,death,MY,SH,DR,BK,DC,DO,SP,DG
peach,death,MY,SH,DR,BK,DY,LB,SP,DG
peach,death,MY,SH,DR,BK,DY,DO,SP,DG
peach,death,MY,SH,DR,BK,DY,MC,SP,DG
peach,death,MY,SH,DR,BK,DY,MB,SP,DG
peach,death,MY,SH,DR,BK,SB,LB,SP,DG
peach,death,MY,SH,DR,BK,SB,DO,SP,DG
peach,death,MY,SH,DR,BK,SB,MC,SP,DG
peach,death,MY,SH,DR,BK,SB,SC,SP,DG
peach,death,MY,SH,DR,BK,SB,LC,SP,DG
peach,death,MY,SH,DR,BK,MH,SC,SP,DG
peach,death,MY,SH,DR,BK,LB,DO,SP,DG
peach,death,MY,SH,DR,BK,LB,MC,SP,DG
peach,death,MY,SH,DR,BK,LB,SR,SP,DG
peach,death,MY,SH,DR,BK,LB,LC,SP,DG
peach,death,MY,SH,DR,BK,DO,MC,SP,DG
peach,death,MY,SH,DR,BK,DO,SC,SP,DG
peach,death,MY,SH,DR,BK,DO,MB,SP,DG
peach,death,MY,SH,DR,BK,MG,LG,SP,DG
peach,death,MY,SH,DR,BK,LG,SH,SP,DG
peach,death,MY,SH,DR,BK,MC,SC,SP,DG
peach,death,MY,SH,DR,BK,SR,LC,SP,DG
peach,death,MY,SH,DG,A1,WH,A3,SP,DG
peach,death,MY,SH,DG,A1,MY,SO,SP,DG
peach,death,MY,SH,DG,A1,MY,MR,SP,DG
peach,death,MY,SH,DG,A1,DH,LB,SP,DG
peach,death,MY,SH,DG,A1,DH,SR,SP,DG
peach,death,MY,SH,DG,A1,DH,LC,SP,DG
peach,death,MY,SH,DG,A1,MO,LO,SP,DG
peach,death,MY,SH,DG,A1,DC,DY,SP,DG
peach,death,MY,SH,DG,A1,DC,LB,SP,DG
peach,death,MY,SH,DG,A1,DC,DO,SP,DG
peach,death,MY,SH,DG,A1,DY,LB,SP,DG
peach,death,MY,SH,DG,A1,DY,DO,SP,DG
peach,death,MY,SH,DG,A1,DY,MC,SP,DG
peach,death,MY,SH,DG,A1,DY,MB,SP,DG
peach,death,MY,SH,DG,A1,SB,LB,SP,DG
peach,death,MY,SH,DG,A1,SB,DO,SP,DG
peach,death,MY,SH,DG,A1,SB,MC,SP,DG
peach,death,MY,SH,DG,A1,SB,SC,SP,DG
peach,death,MY,SH,DG,A1,SB,LC,SP,DG
peach,death,MY,SH,DG,A1,MH,SC,SP,DG
peach,death,MY,SH,DG,A1,LB,DO,SP,DG
peach,death,MY,SH,DG,A1,LB,MC,SP,DG
peach,death,MY,SH,DG,A1,LB,SR,SP,DG
peach,death,MY,SH,DG,A1,LB,LC,SP,DG
peach,death,MY,SH,DG,A1,DO,MC,SP,DG
peach,death,MY,SH,DG,A1,DO,SC,SP,DG
peach,death,MY,SH,DG,A1,DO,MB,SP,DG
peach,death,MY,SH,DG,A1,MG,LG,SP,DG
peach,death,MY,SH,DG,A1,LG,SH,SP,DG
peach,death,MY,SH,DG,A1,MC,SC,SP,DG
peach,death,MY,SH,DG,A1,SR,LC,SP,DG
peach,death,MY,SH,DG,BK,WH,A3,SP,DG
peach,death,MY,SH,DG,BK,MY,SO,SP,DG
peach,death,MY,SH,DG,BK,MY,MR,SP,DG
peach,death,MY,SH,DG,BK,DH,LB,SP,DG
peach,death,MY,SH,DG,BK,DH,SR,SP,DG
peach,death,MY,SH,DG,BK,DH,LC,SP,DG
peach,death,MY,SH,DG,BK,MO,LO,SP,DG
peach,death,MY,SH,DG,BK,DC,DY,SP,DG
peach,death,MY,SH,DG,BK,DC,LB,SP,DG
peach,death,MY,SH,DG,BK,DC,DO,SP,DG
peach,death,MY,SH,DG,BK,DY,LB,SP,DG
peach,death,MY,SH,DG,BK,DY,DO,SP,DG
peach,death,MY,SH,DG,BK,DY,MC,SP,DG
peach,death,MY,SH,DG,BK,DY,MB,SP,DG
peach,death,MY,SH,DG,BK,SB,LB,SP,DG
peach,death,MY,SH,DG,BK,SB,DO,SP,DG
peach,death,MY,SH,DG,BK,SB,MC,SP,DG
peach,death,MY,SH,DG,BK,SB,SC,SP,DG
peach,death,MY,SH,DG,BK,SB,LC,SP,DG
peach,death,MY,SH,DG,BK,MH,SC,SP,DG
peach,death,MY,SH,DG,BK,LB,DO,SP,DG
peach,death,MY,SH,DG,BK,LB,MC,SP,DG
peach,death,MY,SH,DG,BK,LB,SR,SP,DG
peach,death,MY,SH,DG,BK,LB,LC,SP,DG
peach,death,MY,SH,DG,BK,DO,MC,SP,DG
peach,death,MY,SH,DG,BK,DO,SC,SP,DG
peach,death,MY,SH,DG,BK,DO,MB,SP,DG
peach,death,MY,SH,DG,BK,MG,LG,SP,DG
peach,death,MY,SH,DG,BK,LG,SH,SP,DG
peach,death,MY,SH,DG,BK,MC,SC,SP,DG
peach,death,MY,SH,DG,BK,SR,LC,SP,DG
peach,death,MY,SH,DG,A2,WH,A3,SP,DG
peach,death,MY,SH,DG,A2,MY,SO,SP,DG
peach,death,MY,SH,DG,A2,MY,MR,SP,DG
peach,death,MY,SH,DG,A2,DH,LB,SP,DG
peach,death,MY,SH,DG,A2,DH,SR,SP,DG
peach,death,MY,SH,DG,A2,DH,LC,SP,DG
peach,death,MY,SH,DG,A2,MO,LO,SP,DG
peach,death,MY,SH,DG,A2,DC,DY,SP,DG
peach,death,MY,SH,DG,A2,DC,LB,SP,DG
peach,death,MY,SH,DG,A2,DC,DO,SP,DG
peach,death,MY,SH,DG,A2,DY,LB,SP,DG
peach,death,MY,SH,DG,A2,DY,DO,SP,DG
peach,death,MY,SH,DG,A2,DY,MC,SP,DG
peach,death,MY,SH,DG,A2,DY,MB,SP,DG
peach,death,MY,SH,DG,A2,SB,LB,SP,DG
peach,death,MY,SH,DG,A2,SB,DO,SP,DG
peach,death,MY,SH,DG,A2,SB,MC,SP,DG
peach,death,MY,SH,DG,A2,SB,SC,SP,DG
peach,death,MY,SH,DG,A2,SB,LC,SP,DG
peach,death,MY,SH,DG,A2,MH,SC,SP,DG
peach,death,MY,SH,DG,A2,LB,DO,SP,DG
peach,death,MY,SH,DG,A2,LB,MC,SP,DG
peach,death,MY,SH,DG,A2,LB,SR,SP,DG
peach,death,MY,SH,DG,A2,LB,LC,SP,DG
peach,death,MY,SH,DG,A2,DO,MC,SP,DG
peach,death,MY,SH,DG,A2,DO,SC,SP,DG
peach,death,MY,SH,DG,A2,DO,MB,SP,DG
peach,death,MY,SH,DG,A2,MG,LG,SP,DG
peach,death,MY,SH,DG,A2,LG,SH,SP,DG
peach,death,MY,SH,DG,A2,MC,SC,SP,DG
peach,death,MY,SH,DG,A2,SR,LC,SP,DG
peach,death,MY,SH,DC,A1,WH,A3,SP,DG
peach,death,MY,SH,DC,A1,MY,SO,SP,DG
peach,death,MY,SH,DC,A1,MY,MR,SP,DG
peach,death,MY,SH,DC,A1,DH,LB,SP,DG
peach,death,MY,SH,DC,A1,DH,SR,SP,DG
peach,death,MY,SH,DC,A1,DH,LC,SP,DG
peach,death,MY,SH,DC,A1,MO,LO,SP,DG
peach,death,MY,SH,DC,A1,DC,DY,SP,DG
peach,death,MY,SH,DC,A1,DC,LB,SP,DG
peach,death,MY,SH,DC,A1,DC,DO,SP,DG
peach,death,MY,SH,DC,A1,DY,LB,SP,DG
peach,death,MY,SH,DC,A1,DY,DO,SP,DG
peach,death,MY,SH,DC,A1,DY,MC,SP,DG
peach,death,MY,SH,DC,A1,DY,MB,SP,DG
peach,death,MY,SH,DC,A1,SB,LB,SP,DG
peach,death,MY,SH,DC,A1,SB,DO,SP,DG
peach,death,MY,SH,DC,A1,SB,MC,SP,DG
peach,death,MY,SH,DC,A1,SB,SC,SP,DG
peach,death,MY,SH,DC,A1,SB,LC,SP,DG
peach,death,MY,SH,DC,A1,MH,SC,SP,DG
peach,death,MY,SH,DC,A1,LB,DO,SP,DG
peach,death,MY,SH,DC,A1,LB,MC,SP,DG
peach,death,MY,SH,DC,A1,LB,SR,SP,DG
peach,death,MY,SH,DC,A1,LB,LC,SP,DG
peach,death,MY,SH,DC,A1,DO,MC,SP,DG
peach,death,MY,SH,DC,A1,DO,SC,SP,DG
peach,death,MY,SH,DC,A1,DO,MB,SP,DG
peach,death,MY,SH,DC,A1,MG,LG,SP,DG
peach,death,MY,SH,DC,A1,LG,SH,SP,DG
peach,death,MY,SH,DC,A1,MC,SC,SP,DG
peach,death,MY,SH,DC,A1,SR,LC,SP,DG
peach,death,MY,SH,DC,BK,WH,A3,SP,DG
peach,death,MY,SH,DC,BK,MY,SO,SP,DG
peach,death,MY,SH,DC,BK,MY,MR,SP,DG
peach,death,MY,SH,DC,BK,DH,LB,SP,DG
peach,death,MY,SH,DC,BK,DH,SR,SP,DG
peach,death,MY,SH,DC,BK,DH,LC,SP,DG
peach,death,MY,SH,DC,BK,MO,LO,SP,DG
peach,death,MY,SH,DC,BK,DC,DY,SP,DG
peach,death,MY,SH,DC,BK,DC,LB,SP,DG
peach,death,MY,SH,DC,BK,DC,DO,SP,DG
peach,death,MY,SH,DC,BK,DY,LB,SP,DG
peach,death,MY,SH,DC,BK,DY,DO,SP,DG
peach,death,MY,SH,DC,BK,DY,MC,SP,DG
peach,death,MY,SH,DC,BK,DY,MB,SP,DG
peach,death,MY,SH,DC,BK,SB,LB,SP,DG
peach,death,MY,SH,DC,BK,SB,DO,SP,DG
peach,death,MY,SH,DC,BK,SB,MC,SP,DG
peach,death,MY,SH,DC,BK,SB,SC,SP,DG
peach,death,MY,SH,DC,BK,SB,LC,SP,DG
peach,death,MY,SH,DC,BK,MH,SC,SP,DG
peach,death,MY,SH,DC,BK,LB,DO,SP,DG
peach,death,MY,SH,DC,BK,LB,MC,SP,DG
peach,death,MY,SH,DC,BK,LB,SR,SP,DG
peach,death,MY,SH,DC,BK,LB,LC,SP,DG
peach,death,MY,SH,DC,BK,DO,MC,SP,DG
peach,death,MY,SH,DC,BK,DO,SC,SP,DG
peach,death,MY,SH,DC,BK,DO,MB,SP,DG
peach,death,MY,SH,DC,BK,MG,LG,SP,DG
peach,death,MY,SH,DC,BK,LG,SH,SP,DG
peach,death,MY,SH,DC,BK,MC,SC,SP,DG
peach,death,MY,SH,DC,BK,SR,LC,SP,DG
peach,death,MY,SH,DY,BK,WH,A3,SP,DG
peach,death,MY,SH,DY,BK,MY,SO,SP,DG
peach,death,MY,SH,DY,BK,MY,MR,SP,DG
peach,death,MY,SH,DY,BK,DH,LB,SP,DG
peach,death,MY,SH,DY,BK,DH,SR,SP,DG
peach,death,MY,SH,DY,BK,DH,LC,SP,DG
peach,death,MY,SH,DY,BK,MO,LO,SP,DG
peach,death,MY,SH,DY,BK,DC,DY,SP,DG
peach,death,MY,SH,DY,BK,DC,LB,SP,DG
peach,death,MY,SH,DY,BK,DC,DO,SP,DG
peach,death,MY,SH,DY,BK,DY,LB,SP,DG
peach,death,MY,SH,DY,BK,DY,DO,SP,DG
peach,death,MY,SH,DY,BK,DY,MC,SP,DG
peach,death,MY,SH,DY,BK,DY,MB,SP,DG
peach,death,MY,SH,DY,BK,SB,LB,SP,DG
peach,death,MY,SH,DY,BK,SB,DO,SP,DG
peach,death,MY,SH,DY,BK,SB,MC,SP,DG
peach,death,MY,SH,DY,BK,SB,SC,SP,DG
peach,death,MY,SH,DY,BK,SB,LC,SP,DG
peach,death,MY,SH,DY,BK,MH,SC,SP,DG
peach,death,MY,SH,DY,BK,LB,DO,SP,DG
peach,death,MY,SH,DY,BK,LB,MC,SP,DG
peach,death,MY,SH,DY,BK,LB,SR,SP,DG
peach,death,MY,SH,DY,BK,LB,LC,SP,DG
peach,death,MY,SH,DY,BK,DO,MC,SP,DG
peach,death,MY,SH,DY,BK,DO,SC,SP,DG
peach,death,MY,SH,DY,BK,DO,MB,SP,DG
peach,death,MY,SH,DY,BK,MG,LG,SP,DG
peach,death,MY,SH,DY,BK,LG,SH,SP,DG
peach,death,MY,SH,DY,BK,MC,SC,SP,DG
peach,death,MY,SH,DY,BK,SR,LC,SP,DG
peach,death,MY,SH,SB,A1,WH,A3,SP,DG
peach,death,MY,SH,SB,A1,MY,SO,SP,DG
peach,death,MY,SH,SB,A1,MY,MR,SP,DG
peach,death,MY,SH,SB,A1,DH,LB,SP,DG
peach,death,MY,SH,SB,A1,DH,SR,SP,DG
peach,death,MY,SH,SB,A1,DH,LC,SP,DG
peach,death,MY,SH,SB,A1,MO,LO,SP,DG
peach,death,MY,SH,SB,A1,DC,DY,SP,DG
peach,death,MY,SH,SB,A1,DC,LB,SP,DG
peach,death,MY,SH,SB,A1,DC,DO,SP,DG
peach,death,MY,SH,SB,A1,DY,LB,SP,DG
peach,death,MY,SH,SB,A1,DY,DO,SP,DG
peach,death,MY,SH,SB,A1,DY,MC,SP,DG
peach,death,MY,SH,SB,A1,DY,MB,SP,DG
peach,death,MY,SH,SB,A1,SB,LB,SP,DG
peach,death,MY,SH,SB,A1,SB,DO,SP,DG
peach,death,MY,SH,SB,A1,SB,MC,SP,DG
peach,death,MY,SH,SB,A1,SB,SC,SP,DG
peach,death,MY,SH,SB,A1,SB,LC,SP,DG
peach,death,MY,SH,SB,A1,MH,SC,SP,DG
peach,death,MY,SH,SB,A1,LB,DO,SP,DG
peach,death,MY,SH,SB,A1,LB,MC,SP,DG
peach,death,MY,SH,SB,A1,LB,SR,SP,DG
peach,death,MY,SH,SB,A1,LB,LC,SP,DG
peach,death,MY,SH,SB,A1,DO,MC,SP,DG
peach,death,MY,SH,SB,A1,DO,SC,SP,DG
peach,death,MY,SH,SB,A1,DO,MB,SP,DG
peach,death,MY,SH,SB,A1,MG,LG,SP,DG
peach,death,MY,SH,SB,A1,LG,SH,SP,DG
peach,death,MY,SH,SB,A1,MC,SC,SP,DG
peach,death,MY,SH,SB,A1,SR,LC,SP,DG
peach,death,MY,SH,SB,BK,WH,A3,SP,DG
peach,death,MY,SH,SB,BK,MY,SO,SP,DG
peach,death,MY,SH,SB,BK,MY,MR,SP,DG
peach,death,MY,SH,SB,BK,DH,LB,SP,DG
peach,death,MY,SH,SB,BK,DH,SR,SP,DG
peach,death,MY,SH,SB,BK,DH,LC,SP,DG
peach,death,MY,SH,SB,BK,MO,LO,SP,DG
peach,death,MY,SH,SB,BK,DC,DY,SP,DG
peach,death,MY,SH,SB,BK,DC,LB,SP,DG
peach,death,MY,SH,SB,BK,DC,DO,SP,DG
peach,death,MY,SH,SB,BK,DY,LB,SP,DG
peach,death,MY,SH,SB,BK,DY,DO,SP,DG
peach,death,MY,SH,SB,BK,DY,MC,SP,DG
peach,death,MY,SH,SB,BK,DY,MB,SP,DG
peach,death,MY,SH,SB,BK,SB,LB,SP,DG
peach,death,MY,SH,SB,BK,SB,DO,SP,DG
peach,death,MY,SH,SB,BK,SB,MC,SP,DG
peach,death,MY,SH,SB,BK,SB,SC,SP,DG
peach,death,MY,SH,SB,BK,SB,LC,SP,DG
peach,death,MY,SH,SB,BK,MH,SC,SP,DG
peach,death,MY,SH,SB,BK,LB,DO,SP,DG
peach,death,MY,SH,SB,BK,LB,MC,SP,DG
peach,death,MY,SH,SB,BK,LB,SR,SP,DG
peach,death,MY,SH,SB,BK,LB,LC,SP,DG
peach,death,MY,SH,SB,BK,DO,MC,SP,DG
peach,death,MY,SH,SB,BK,DO,SC,SP,DG
peach,death,MY,SH,SB,BK,DO,MB,SP,DG
peach,death,MY,SH,SB,BK,MG,LG,SP,DG
peach,death,MY,SH,SB,BK,LG,SH,SP,DG
peach,death,MY,SH,SB,BK,MC,SC,SP,DG
peach,death,MY,SH,SB,BK,SR,LC,SP,DG
peach,death,MY,SH,SG,A1,WH,A3,SP,DG
peach,death,MY,SH,SG,A1,MY,SO,SP,DG
peach,death,MY,SH,SG,A1,MY,MR,SP,DG
peach,death,MY,SH,SG,A1,DH,LB,SP,DG
peach,death,MY,SH,SG,A1,DH,SR,SP,DG
peach,death,MY,SH,SG,A1,DH,LC,SP,DG
peach,death,MY,SH,SG,A1,MO,LO,SP,DG
peach,death,MY,SH,SG,A1,DC,DY,SP,DG
peach,death,MY,SH,SG,A1,DC,LB,SP,DG
peach,death,MY,SH,SG,A1,DC,DO,SP,DG
peach,death,MY,SH,SG,A1,DY,LB,SP,DG
peach,death,MY,SH,SG,A1,DY,DO,SP,DG
peach,death,MY,SH,SG,A1,DY,MC,SP,DG
peach,death,MY,SH,SG,A1,DY,MB,SP,DG
peach,death,MY,SH,SG,A1,SB,LB,SP,DG
peach,death,MY,SH,SG,A1,SB,DO,SP,DG
peach,death,MY,SH,SG,A1,SB,MC,SP,DG
peach,death,MY,SH,SG,A1,SB,SC,SP,DG
peach,death,MY,SH,SG,A1,SB,LC,SP,DG
peach,death,MY,SH,SG,A1,MH,SC,SP,DG
peach,death,MY,SH,SG,A1,LB,DO,SP,DG
peach,death,MY,SH,SG,A1,LB,MC,SP,DG
peach,death,MY,SH,SG,A1,LB,SR,SP,DG
peach,death,MY,SH,SG,A1,LB,LC,SP,DG
peach,death,MY,SH,SG,A1,DO,MC,SP,DG
peach,death,MY,SH,SG,A1,DO,SC,SP,DG
peach,death,MY,SH,SG,A1,DO,MB,SP,DG
peach,death,MY,SH,SG,A1,MG,LG,SP,DG
peach,death,MY,SH,SG,A1,LG,SH,SP,DG
peach,death,MY,SH,SG,A1,MC,SC,SP,DG
peach,death,MY,SH,SG,A1,SR,LC,SP,DG
peach,death,MY,SH,SG,A3,WH,A3,SP,DG
peach,death,MY,SH,SG,A3,MY,SO,SP,DG
peach,death,MY,SH,SG,A3,MY,MR,SP,DG
peach,death,MY,SH,SG,A3,DH,LB,SP,DG
peach,death,MY,SH,SG,A3,DH,SR,SP,DG
peach,death,MY,SH,SG,A3,DH,LC,SP,DG
peach,death,MY,SH,SG,A3,MO,LO,SP,DG
peach,death,MY,SH,SG,A3,DC,DY,SP,DG
peach,death,MY,SH,SG,A3,DC,LB,SP,DG
peach,death,MY,SH,SG,A3,DC,DO,SP,DG
peach,death,MY,SH,SG,A3,DY,LB,SP,DG
peach,death,MY,SH,SG,A3,DY,DO,SP,DG
peach,death,MY,SH,SG,A3,DY,MC,SP,DG
peach,death,MY,SH,SG,A3,DY,MB,SP,DG
peach,death,MY,SH,SG,A3,SB,LB,SP,DG
peach,death,MY,SH,SG,A3,SB,DO,SP,DG
peach,death,MY,SH,SG,A3,SB,MC,SP,DG
peach,death,MY,SH,SG,A3,SB,SC,SP,DG
peach,death,MY,SH,SG,A3,SB,LC,SP,DG
peach,death,MY,SH,SG,A3,MH,SC,SP,DG
peach,death,MY,SH,SG,A3,LB,DO,SP,DG
peach,death,MY,SH,SG,A3,LB,MC,SP,DG
peach,death,MY,SH,SG,A3,LB,SR,SP,DG
peach,death,MY,SH,SG,A3,LB,LC,SP,DG
peach,death,MY,SH,SG,A3,DO,MC,SP,DG
peach,death,MY,SH,SG,A3,DO,SC,SP,DG
peach,death,MY,SH,SG,A3,DO,MB,SP,DG
peach,death,MY,SH,SG,A3,MG,LG,SP,DG
peach,death,MY,SH,SG,A3,LG,SH,SP,DG
peach,death,MY,SH,SG,A3,MC,SC,SP,DG
peach,death,MY,SH,SG,A3,SR,LC,SP,DG
peach,death,MY,SH,SG,BK,WH,A3,SP,DG
peach,death,MY,SH,SG,BK,MY,SO,SP,DG
peach,death,MY,SH,SG,BK,MY,MR,SP,DG
peach,death,MY,SH,SG,BK,DH,LB,SP,DG
peach,death,MY,SH,SG,BK,DH,SR,SP,DG
peach,death,MY,SH,SG,BK,DH,LC,SP,DG
peach,death,MY,SH,SG,BK,MO,LO,SP,DG
peach,death,MY,SH,SG,BK,DC,DY,SP,DG
peach,death,MY,SH,SG,BK,DC,LB,SP,DG
peach,death,MY,SH,SG,BK,DC,DO,SP,DG
peach,death,MY,SH,SG,BK,DY,LB,SP,DG
peach,death,MY,SH,SG,BK,DY,DO,SP,DG
peach,death,MY,SH,SG,BK,DY,MC,SP,DG
peach,death,MY,SH,SG,BK,DY,MB,SP,DG
peach,death,MY,SH,SG,BK,SB,LB,SP,DG
peach,death,MY,SH,SG,BK,SB,DO,SP,DG
peach,death,MY,SH,SG,BK,SB,MC,SP,DG
peach,death,MY,SH,SG,BK,SB,SC,SP,DG
peach,death,MY,SH,SG,BK,SB,LC,SP,DG
peach,death,MY,SH,SG,BK,MH,SC,SP,DG
peach,death,MY,SH,SG,BK,LB,DO,SP,DG
peach,death,MY,SH,SG,BK,LB,MC,SP,DG
peach,death,MY,SH,SG,BK,LB,SR,SP,DG
peach,death,MY,SH,SG,BK,LB,LC,SP,DG
peach,death,MY,SH,SG,BK,DO,MC,SP,DG
peach,death,MY,SH,SG,BK,DO,SC,SP,DG
peach,death,MY,SH,SG,BK,DO,MB,SP,DG
peach,death,MY,SH,SG,BK,MG,LG,SP,DG
peach,death,MY,SH,SG,BK,LG,SH,SP,DG
peach,death,MY,SH,SG,BK,MC,SC,SP,DG
peach,death,MY,SH,SG,BK,SR,LC,SP,DG
peach,death,MY,SH,SG,A2,WH,A3,SP,DG
peach,death,MY,SH,SG,A2,MY,SO,SP,DG
peach,death,MY,SH,SG,A2,MY,MR,SP,DG
peach,death,MY,SH,SG,A2,DH,LB,SP,DG
peach,death,MY,SH,SG,A2,DH,SR,SP,DG
peach,death,MY,SH,SG,A2,DH,LC,SP,DG
peach,death,MY,SH,SG,A2,MO,LO,SP,DG
peach,death,MY,SH,SG,A2,DC,DY,SP,DG
peach,death,MY,SH,SG,A2,DC,LB,SP,DG
peach,death,MY,SH,SG,A2,DC,DO,SP,DG
peach,death,MY,SH,SG,A2,DY,LB,SP,DG
peach,death,MY,SH,SG,A2,DY,DO,SP,DG
peach,death,MY,SH,SG,A2,DY,MC,SP,DG
peach,death,MY,SH,SG,A2,DY,MB,SP,DG
peach,death,MY,SH,SG,A2,SB,LB,SP,DG
peach,death,MY,SH,SG,A2,SB,DO,SP,DG
peach,death,MY,SH,SG,A2,SB,MC,SP,DG
peach,death,MY,SH,SG,A2,SB,SC,SP,DG
peach,death,MY,SH,SG,A2,SB,LC,SP,DG
peach,death,MY,SH,SG,A2,MH,SC,SP,DG
peach,death,MY,SH,SG,A2,LB,DO,SP,DG
peach,death,MY,SH,SG,A2,LB,MC,SP,DG
peach,death,MY,SH,SG,A2,LB,SR,SP,DG
peach,death,MY,SH,SG,A2,LB,LC,SP,DG
peach,death,MY,SH,SG,A2,DO,MC,SP,DG
peach,death,MY,SH,SG,A2,DO,SC,SP,DG
peach,death,MY,SH,SG,A2,DO,MB,SP,DG
peach,death,MY,SH,SG,A2,MG,LG,SP,DG
peach,death,MY,SH,SG,A2,LG,SH,SP,DG
peach,death,MY,SH,SG,A2,MC,SC,SP,DG
peach,death,MY,SH,SG,A2,SR,LC,SP,DG
peach,death,MY,SH,MH,A1,WH,A3,SP,DG
peach,death,MY,SH,MH,A1,MY,SO,SP,DG
peach,death,MY,SH,MH,A1,MY,MR,SP,DG
peach,death,MY,SH,MH,A1,DH,LB,SP,DG
peach,death,MY,SH,MH,A1,DH,SR,SP,DG
peach,death,MY,SH,MH,A1,DH,LC,SP,DG
peach,death,MY,SH,MH,A1,MO,LO,SP,DG
peach,death,MY,SH,MH,A1,DC,DY,SP,DG
peach,death,MY,SH,MH,A1,DC,LB,SP,DG
peach,death,MY,SH,MH,A1,DC,DO,SP,DG
peach,death,MY,SH,MH,A1,DY,LB,SP,DG
peach,death,MY,SH,MH,A1,DY,DO,SP,DG
peach,death,MY,SH,MH,A1,DY,MC,SP,DG
peach,death,MY,SH,MH,A1,DY,MB,SP,DG
peach,death,MY,SH,MH,A1,SB,LB,SP,DG
peach,death,MY,SH,MH,A1,SB,DO,SP,DG
peach,death,MY,SH,MH,A1,SB,MC,SP,DG
peach,death,MY,SH,MH,A1,SB,SC,SP,DG
peach,death,MY,SH,MH,A1,SB,LC,SP,DG
peach,death,MY,SH,MH,A1,MH,SC,SP,DG
peach,death,MY,SH,MH,A1,LB,DO,SP,DG
peach,death,MY,SH,MH,A1,LB,MC,SP,DG
peach,death,MY,SH,MH,A1,LB,SR,SP,DG
peach,death,MY,SH,MH,A1,LB,LC,SP,DG
peach,death,MY,SH,MH,A1,DO,MC,SP,DG
peach,death,MY,SH,MH,A1,DO,SC,SP,DG
peach,death,MY,SH,MH,A1,DO,MB,SP,DG
peach,death,MY,SH,MH,A1,MG,LG,SP,DG
peach,death,MY,SH,MH,A1,LG,SH,SP,DG
peach,death,MY,SH,MH,A1,MC,SC,SP,DG
peach,death,MY,SH,MH,A1,SR,LC,SP,DG
